name,platform,metascore,userscore,developer,genre
X-Men: Reign of Apocalypse,"
                                                        Game Boy Advance
                                    		    ",61,"
6.7
","
Digital Eclipse ",ActionBeat-'Em-Up
Virtua Athlete 2000,"
                                                        Dreamcast
                                    		    ",61,"
8.0
","
Hitmaker ",SportsOlympic Sports
Sunny Garcia Surfing,"

                                                        PlayStation 2
                                                    
",61,"
7.9
","
Krome Studios ",SportsAlternativeSurfing
Road to India: Between Hell and Nirvana,"

                                                        PC
                                                    
",61,"
5.2
","
Microids ",AdventureGeneralGeneral
Gangsters 2: Vendetta,"

                                                        PC
                                                    
",61,"
7.6
","
Hothouse Creations ",StrategyGeneralGeneral
The Powerpuff Girls: Mojo Jojo A-Go-Go,"
                                                        Game Boy Advance
                                    		    ",60,"
7.8
","
Sennari Interactive ",ActionGeneral
Adventure Pinball: Forgotten Island,"

                                                        PC
                                                    
",60,"
6.9
","
Digital Extremes ",ActionMiscellaneousParlorPinballPinball
Atari Anniversary Edition,"
                                                        Dreamcast
                                    		    ",60,"
7.6
","
Digital Eclipse ",MiscellaneousCompilation
Disney's Tarzan Untamed,"

                                                        PlayStation 2
                                                    
",59,"
6.8
","
Ubisoft ",Action AdventureFantasy
Soldier of Fortune: Gold Edition,"

                                                        PlayStation 2
                                                    
",59,"
6.7
","
Pipe Dream Interactive ",ActionShooterFirst-PersonModern
Green Berets: Powered by Myth II,"

                                                        PC
                                                    
",59,"
tbd
","
Take-Two Interactive ",StrategyGeneralGeneral
Empire of the Ants,"

                                                        PC
                                                    
",59,"
6.9
","
Microids ",StrategyReal-TimeGeneralGeneralCommand
Conflict Zone,"

                                                        PC
                                                    
",59,"
5.3
","
MASA Group ",StrategyReal-TimeMilitaryGeneralMilitary
4x4 EVO 2,"
                                                        Xbox
                                    		    ",59,"
5.7
","
Terminal Reality ",DrivingRacingRally / Offroad
Motor Mayhem: Vehicular Combat League,"

                                                        PlayStation 2
                                                    
",59,"
tbd
","
Beyond Games ",DrivingCar Combat
WarJetz,"

                                                        PlayStation 2
                                                    
",59,"
tbd
","
3DO ",ActionShooterThird-PersonSci-Fi
Men in Black - The Series: Crashdown,"
                                                        PlayStation
                                    		    ",59,"
6.4
","
Runecraft ",ActionGeneral
Outlive,"

                                                        PC
                                                    
",59,"
8.5
","
Continuum ",StrategyReal-TimeGeneralGeneralCommand
Kingdom Under Fire: A War of Heroes,"

                                                        PC
                                                    
",59,"
7.4
","
Phantagram ",StrategyReal-TimeGeneralGeneral
Casper: Spirit Dimensions,"

                                                        PlayStation 2
                                                    
",58,"
4.0
","
Lucky Chicken ",Action AdventureFantasy
Triple Play Baseball,"

                                                        PC
                                                    
",58,"
6.7
","
Treyarch ",SportsTraditionalTeamBaseballSimSim
Odyssey: The Search for Ulysses,"

                                                        PC
                                                    
",58,"
8.0
","
In Utero ",AdventureGeneralGeneral
Yanya Caballista: City Skater,"

                                                        PlayStation 2
                                                    
",58,"
5.7
","
Cave ",SportsAlternativeSkateboarding
CART Fury Championship Racing,"

                                                        PlayStation 2
                                                    
",58,"
6.3
","
Gratuitous Games ",DrivingRacingArcade
Takeda,"

                                                        PC
                                                    
",58,"
7.0
","
Magitech ",StrategyReal-TimeHistoricGeneralHistoric
ESPN X Games Skateboarding,"

                                                        PlayStation 2
                                                    
",58,"
7.7
","
KCEO ",SportsAlternativeSkateboarding
Star Wars: Obi-Wan,"
                                                        Xbox
                                    		    ",58,"
5.5
","
LucasArts ",Action AdventureSci-Fi
Shaun Palmer's Pro Snowboarder,"
                                                        Game Boy Advance
                                    		    ",58,"
tbd
","
Natsume ",SportsAlternativeSnowboarding
Heavy Metal: Geomatrix,"
                                                        Dreamcast
                                    		    ",58,"
6.7
","
Capcom ",ActionGeneral
Pitfall: The Mayan Adventure,"
                                                        Game Boy Advance
                                    		    ",58,"
7.0
","
Pipe Dream Interactive ",ActionPlatformer2D
Darkstone,"
                                                        PlayStation
                                    		    ",58,"
7.6
","
Delphine Software International ",Role-PlayingAction RPG
Mobile Suit Gundam: Journey to Jaburo,"

                                                        PlayStation 2
                                                    
",58,"
8.2
","
Bandai ",SimulationSci-FiMech
Supercar Street Challenge,"

                                                        PlayStation 2
                                                    
",57,"
7.2
","
Exakt ",DrivingRacingGT / Street
ESPN Great Outdoor Games Bass 2002,"
                                                        Game Boy Advance
                                    		    ",57,"
7.8
","
KCEO ",SportsNatureFishing
BASS Strike,"

                                                        PlayStation 2
                                                    
",57,"
5.8
","
THQ ",SportsNatureFishing
Ducati World Racing Challenge,"

                                                        PC
                                                    
",57,"
tbd
","
Attention To Detail ",DrivingRacingSimulationMotorcycleAutomobileStreetStreet
World War II Online: Blitzkrieg,"

                                                        PC
                                                    
",57,"
7.0
","
Cornered Rat ",ActionShooterFirst-PersonHistoric
Merchant Prince II,"

                                                        PC
                                                    
",57,"
tbd
","
Holistic Design, Inc. ",StrategyGeneralGeneral
Pool of Radiance: Ruins of Myth Drannor,"

                                                        PC
                                                    
",57,"
6.4
","
Stormfront Studios ",Role-PlayingPC-style RPGWestern-Style
Ready 2 Rumble Boxing: Round 2,"
                                                        Game Boy Advance
                                    		    ",57,"
7.0
","
Midway ",SportsTraditionalBoxing
The Ward,"

                                                        PC
                                                    
",57,"
tbd
","
Fragile Bits ",AdventureGeneralGeneral
Arctic Thunder,"
                                                        Xbox
                                    		    ",57,"
6.7
","
Inland Productions ",DrivingRacingFuturistic
NHL FaceOff 2001,"

                                                        PlayStation 2
                                                    
",57,"
4.0
","
989 Sports ",SportsTraditionalIce HockeySim
Army Men Advance,"
                                                        Game Boy Advance
                                    		    ",57,"
8.0
","
DC Studios ",ActionShooterThird-PersonFantasy
Deadly Dozen,"

                                                        PC
                                                    
",56,"
6.9
","
Nfusion ",ActionShooterShooterThird-PersonTacticalHistoricHistoric
Tang Tang,"
                                                        Game Boy Advance
                                    		    ",56,"
tbd
","
GameVision ",ActionGeneral
Surf Rocket Racers,"
                                                        Dreamcast
                                    		    ",55,"
7.8
","
CRI ",DrivingRacingFuturistic
Legends of Wrestling,"

                                                        PlayStation 2
                                                    
",55,"
7.8
","
Acclaim ",ActionFightingWrestling
Codename: Outbreak,"

                                                        PC
                                                    
",55,"
6.5
","
GSC Game World ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
Gunfighter: The Legend of Jesse James,"
                                                        PlayStation
                                    		    ",55,"
5.4
","
Rebellion ",ActionShooterLight Gun
Driving Emotion Type-S,"

                                                        PlayStation 2
                                                    
",55,"
2.5
","
Escape ",DrivingRacingGT / Street
Army Men: Sarge's Heroes 2,"

                                                        PlayStation 2
                                                    
",54,"
5.7
","
3DO ",ActionShooterThird-PersonFantasy
World's Scariest Police Chases,"
                                                        PlayStation
                                    		    ",54,"
7.4
","
UDS ",DrivingMission-based
Star Wars: Battle for Naboo,"

                                                        PC
                                                    
",54,"
6.7
","
LucasArts, Factor 5 ",SimulationSci-FiSpaceSmall SpaceshipCombat
NBA ShootOut 2001,"

                                                        PlayStation 2
                                                    
",54,"
tbd
","
989 Sports ",SportsTraditionalBasketballSim
Carnivores: Ice Age,"

                                                        PC
                                                    
",54,"
7.0
","
Action Forms Ltd. ",ActionGeneralGeneralShooterFirst-PersonArcade
NBA ShootOut 2002,"
                                                        PlayStation
                                    		    ",53,"
tbd
","
989 Sports ",SportsTraditionalBasketballSim
Aidyn Chronicles: The First Mage,"
                                                        Nintendo 64
                                    		    ",53,"
7.9
","
H2O Interactive ",Role-PlayingConsole-style RPG
NFL Quarterback Club 2002,"
                                                        GameCube
                                    		    ",53,"
tbd
","
Acclaim ",SportsTraditionalFootballSim
Legends of Might and Magic,"

                                                        PC
                                                    
",53,"
7.7
","
3DO ",ActionGeneralGeneral
Gorasul: Legacy of the Dragon,"

                                                        PC
                                                    
",53,"
5.8
","
Silver Style ",Role-PlayingGeneralGeneral
Iridion 3D,"
                                                        Game Boy Advance
                                    		    ",53,"
7.0
","
Shin'en ",ActionGeneral
Cruis'n Velocity,"
                                                        Game Boy Advance
                                    		    ",53,"
8.5
","
Graphic State ",DrivingRacingArcade
Rune: Viking Warlord,"

                                                        PlayStation 2
                                                    
",53,"
7.8
","
Human Head Studios ",ActionShooterThird-PersonFantasy
Dark Angel:  Vampire Apocalypse,"

                                                        PlayStation 2
                                                    
",53,"
6.2
","
Metro3D ",Role-PlayingAction RPG
Portal Runner,"

                                                        PlayStation 2
                                                    
",53,"
7.4
","
3DO ",ActionPlatformer3D
KAO the Kangaroo,"
                                                        Game Boy Advance
                                    		    ",52,"
6.5
","
Titus Software ",ActionGeneral
NCAA Final Four 2002,"

                                                        PlayStation 2
                                                    
",52,"
6.5
","
989 Sports ",SportsTraditionalBasketballSim
Azurik: Rise of Perathia,"
                                                        Xbox
                                    		    ",52,"
7.9
","
Adrenium ",Action AdventureFantasy
Star Trek: Voyager Elite Force,"

                                                        PlayStation 2
                                                    
",52,"
6.9
","
Pipe Dream Interactive ",ActionShooterFirst-PersonSci-Fi
Twisted Metal Small Brawl,"
                                                        PlayStation
                                    		    ",51,"
7.4
","
Incognito Inc. ",DrivingCar Combat
Larry Ragland 4x4 Challenge,"

                                                        PC
                                                    
",51,"
tbd
","
Xpiral ",DrivingRacingSimulationRally / OffroadAutomobile
NFL GameDay 2002,"

                                                        PlayStation 2
                                                    
",51,"
5.5
","
Red Zone Entertainment ",SportsTraditionalFootballSim
Dragon Rage,"

                                                        PlayStation 2
                                                    
",50,"
6.3
","
3DO ",ActionShooterThird-PersonFantasy
America,"

                                                        PC
                                                    
",50,"
7.4
","
Data Becker ",StrategyReal-TimeHistoricGeneralHistoric
Disney's Atlantis: The Lost Empire - Trial By Fire,"

                                                        PC
                                                    
",50,"
3.7
","
Zombie Studios ",ActionAction AdventureAdventureGeneralGeneral
Stunt GP,"

                                                        PlayStation 2
                                                    
",49,"
8.4
","
Team17 ",DrivingRacingKart
Warriors of Might and Magic,"

                                                        PlayStation 2
                                                    
",49,"
6.0
","
3DO ",Action AdventureFantasy
Shrek,"
                                                        Xbox
                                    		    ",49,"
4.5
","
Digital Illusions ",ActionPlatformer3D
RC Revenge Pro,"

                                                        PlayStation 2
                                                    
",49,"
7.6
","
Acclaim ",DrivingRacingKart
Frank Herbert's Dune,"

                                                        PC
                                                    
",48,"
5.4
","
WideScreen Games ",Action AdventureSci-FiSci-FiGeneral
Ephemeral Fantasia,"

                                                        PlayStation 2
                                                    
",48,"
7.1
","
KCEJ ",Role-PlayingConsole-style RPG
Midway's Greatest Arcade Hits,"
                                                        Game Boy Advance
                                    		    ",48,"
7.5
","
Midway ",MiscellaneousCompilation
Real War,"

                                                        PC
                                                    
",48,"
6.2
","
Rival Interactive ",StrategyReal-TimeGeneralGeneral
Pearl Harbor: Defend the Fleet,"

                                                        PC
                                                    
",48,"
4.2
","
Running Dog ",ActionGeneralGeneral
MTV Sports: T.J. Lavin's Ultimate BMX,"
                                                        PlayStation
                                    		    ",47,"
tbd
","
Blue Shift ",SportsAlternativeBiking
The Weakest Link,"

                                                        PC
                                                    
",47,"
tbd
","
Activision, Traveller's Tales ",MiscellaneousTrivia / Game ShowTrivia / Game Show
Death Crimson OX,"
                                                        Dreamcast
                                    		    ",46,"
5.1
","
Ecole ",ActionShooterLight Gun
B-17 Gunner: Air War Over Germany,"

                                                        PC
                                                    
",46,"
tbd
","
Sunstorm Interactive ",SimulationFlightWWIIWWIICombat
Woody Woodpecker Racing,"

                                                        PC
                                                    
",46,"
tbd
","
Syrox Developments ",DrivingRacingArcadeKartOtherKart
Arctic Thunder,"

                                                        PlayStation 2
                                                    
",45,"
4.8
","
Inland Productions ",DrivingRacingSnow / Water
Supercar Street Challenge,"

                                                        PC
                                                    
",45,"
4.3
","
Exakt ",DrivingRacingSimulationArcadeGT / StreetAutomobile
ESPN National Hockey Night,"

                                                        PlayStation 2
                                                    
",44,"
tbd
","
Kush Games ",SportsTraditionalIce HockeySim
The Mummy Returns,"

                                                        PlayStation 2
                                                    
",44,"
6.6
","
Blitz Games ",Action AdventureFantasy
Jonny Moseley Mad Trix,"

                                                        PlayStation 2
                                                    
",44,"
5.7
","
3DO ",SportsAlternativeSnowboarding
Dragonriders: Chronicles of Pern,"

                                                        PC
                                                    
",44,"
5.6
","
Ubisoft ",Role-PlayingAdventureGeneralGeneral
Jurassic Park III: The DNA Factor,"
                                                        Game Boy Advance
                                    		    ",44,"
5.4
","
Konami Computer Entertainment Hawaii ",ActionPlatformer2D
The Legend of Alon D'ar,"

                                                        PlayStation 2
                                                    
",43,"
6.3
","
Stormfront Studios ",Role-PlayingAction RPG
Planet of the Apes,"

                                                        PC
                                                    
",41,"
4.0
","
Visiware Studios ",ActionAction AdventureGeneralGeneral
Robot Arena,"

                                                        PC
                                                    
",41,"
7.0
","
Gabriel Interactive ",StrategyBreeding/ConstructingGeneralBreeding/Constructing
Evil Dead: Hail to the King,"

                                                        PC
                                                    
",40,"
5.1
","
Heavy Iron Studios ",Action AdventureHorrorHorrorSurvival
Ducati World Racing Challenge,"
                                                        Dreamcast
                                    		    ",40,"
6.8
","
Attention To Detail ",DrivingRacingGT / Street
Army Men: Green Rogue,"

                                                        PlayStation 2
                                                    
",39,"
4.7
","
3DO ",ActionShooterThird-PersonFantasy
Universal Studios Theme Parks Adventure,"
                                                        GameCube
                                    		    ",39,"
3.2
","
Kemco ",MiscellaneousParty
Driven,"

                                                        PlayStation 2
                                                    
",38,"
3.0
","
Bam Entertainment ",DrivingRacingFormula One
NFL Blitz 20-02,"
                                                        Game Boy Advance
                                    		    ",37,"
tbd
","
OutLook Entertainment ",SportsTraditionalFootballArcade
Jeremy McGrath Supercross World,"

                                                        PlayStation 2
                                                    
",35,"
2.9
","
Acclaim ",DrivingRacingMotorcycleMotocross
Jekyll & Hyde (2001),"

                                                        PC
                                                    
",34,"
6.8
","
In Utero ",ActionGeneralGeneral
Mortal Kombat Advance,"
                                                        Game Boy Advance
                                    		    ",33,"
3.4
","
Virtucraft ",ActionFighting2D
Kabuki Warriors,"
                                                        Xbox
                                    		    ",32,"
2.5
","
Light Weight ",ActionFighting2D
The Simpsons Wrestling,"
                                                        PlayStation
                                    		    ",32,"
5.6
","
Big Ape Productions ",ActionFightingWrestling
Druuna: Morbus Gravis,"

                                                        PC
                                                    
",26,"
4.9
","
Artematica ",Action AdventureAdventureGeneralSci-FiSci-FiGeneral
KISS Pinball,"
                                                        PlayStation
                                    		    ",26,"
4.4
","
Wildfire Studios ",MiscellaneousParlorPinball
Survivor (2001),"

                                                        PC
                                                    
",26,"
2.3
","
Magic Lantern ",AdventureGeneralGeneral
