name,platform,metascore,userscore,developer,genre
NEO: The World Ends With You,"

                                                        PlayStation 4
                                                    
",80,"
8.3
","
Square Enix, h.a.n.d. Inc. ",Role-PlayingAction RPG
Ni no Kuni II: Revenant Kingdom - Prince's Edition,"

                                                        Switch
                                                    
",80,"
7.9
","
Level 5 ",Role-PlayingJapanese-Style
Ruined King: A League of Legends Story,"

                                                        PC
                                                    
",80,"
7.7
","
Airship Syndicate Entertainment ",Role-PlayingGeneral
Blaster Master Zero III,"

                                                        Switch
                                                    
",80,"
8.0
","
Inti Creates ",Action AdventureGeneral
The Artful Escape,"

                                                        PC
                                                    
",80,"
6.2
","
Beethoven & Dinosaur ",Action AdventureActionAdventureGeneralPlatformer2D
Capcom Arcade Stadium,"

                                                        Switch
                                                    
",80,"
8.1
","
Capcom ",MiscellaneousCompilation
Olympia Soiree,"

                                                        Switch
                                                    
",80,"
tbd
","
Otomate ",AdventureVisual Novel
Final Fantasy Pixel Remaster,"

                                                        PC
                                                    
",80,"
5.9
","
Square Enix ",Role-PlayingJapanese-Style
Atelier Ryza 2: Lost Legends & the Secret Fairy,"

                                                        Switch
                                                    
",80,"
8.1
","
Gust ",Role-PlayingJapanese-Style
Lost in Random,"

                                                        PlayStation 4
                                                    
",80,"
7.0
","
Zoink! ",Action AdventureGeneral
Crash Bandicoot 4: It's About Time,"

                                                        Switch
                                                    
",80,"
7.9
","
Toys for Bob ",ActionPlatformer3D
Diablo II: Resurrected,"

                                                        PC
                                                    
",80,"
3.1
","
Blizzard Entertainment ",Role-PlayingAction RPG
Dreamscaper,"

                                                        PC
                                                    
",80,"
7.8
","
Afterburner Studios ",Role-PlayingAction RPG
Knockout City,"

                                                        PC
                                                    
",80,"
6.6
","
Velan Studios ",ActionGeneralSportsTeamOther
Mario Party Superstars,"

                                                        Switch
                                                    
",80,"
8.2
","
Nintendo, Nd Cube ",MiscellaneousParty / Minigame
Scarlet Nexus,"

                                                        PlayStation 5
                                                    
",80,"
7.8
","
Bandai Namco Games ",Action AdventureOpen-WorldRole-PlayingAction RPG
NieR Replicant ver.1.22474487139...,"

                                                        PC
                                                    
",80,"
7.8
","
Toylogic Inc. ",Role-PlayingAction RPG
BPM: Bullets Per Minute,"

                                                        PlayStation 4
                                                    
",80,"
8.0
","
Awe Interactive ",ActionRhythmMusic
Natsuki Chronicles,"

                                                        PlayStation 4
                                                    
",80,"
6.5
","
Qute ",ActionShooterShoot-'Em-UpHorizontal
Essays on Empathy,"

                                                        PC
                                                    
",80,"
tbd
","
Deconstructeam ",ActionGeneralMiscellaneousCompilation
Sam & Max: Beyond Time and Space Remastered,"

                                                        Switch
                                                    
",80,"
7.7
","
Skunkape Games ",AdventurePoint-and-Click
Lost Judgment,"

                                                        Xbox Series X
                                                    
",80,"
8.2
","
Sega, Ryu ga Gotoku Studios ",Action AdventureOpen-World
Knockout City,"

                                                        PlayStation 4
                                                    
",80,"
7.0
","
Velan Studios ",ActionSportsGeneralTeamOther
Scarlet Nexus,"

                                                        PlayStation 4
                                                    
",80,"
7.9
","
Bandai Namco Games ",Action AdventureOpen-WorldRole-PlayingAction RPG
Signs of the Sojourner,"

                                                        Switch
                                                    
",80,"
2.8
","
Echodog Games ",StrategyAdventureTurn-BasedGeneralCard Battle
Far Cry 6,"

                                                        Xbox Series X
                                                    
",79,"
5.1
","
Ubisoft Toronto ",Action AdventureOpen-World
Time Loader,"

                                                        PC
                                                    
",79,"
6.4
","
Flazm ",AdventurePuzzleActionGeneral
Moonglow Bay,"

                                                        Xbox Series X
                                                    
",79,"
4.8
","
Bunnyhug ",StrategyGeneralManagementBusiness / Tycoon
Little Nightmares II,"

                                                        Xbox One
                                                    
",79,"
8.3
","
Tarsier Studios ",Action AdventureLinear
LEGO Builder's Journey,"

                                                        PC
                                                    
",79,"
6.9
","
Light Brick ",ActionPuzzleGeneral
Wreckfest,"

                                                        PlayStation 5
                                                    
",79,"
7.4
","
Bugbear ",RacingArcadeAutomobile
Scott Pilgrim vs. the World: The Game - Complete Edition,"

                                                        Switch
                                                    
",79,"
7.2
","
Ubisoft, Engine Software ",ActionBeat-'Em-Up2D
Kaze and the Wild Masks,"

                                                        Switch
                                                    
",79,"
8.1
","
PixelHive ",ActionGeneralPlatformer2D
New Pokemon Snap,"

                                                        Switch
                                                    
",79,"
7.0
","
Bandai Namco Games, The Pokemon Company ",ActionShooterRail
Neo Geo Pocket Color Selection Vol. 1,"

                                                        Switch
                                                    
",79,"
8.2
","
Code Mystics Inc., SNK Corporation ",MiscellaneousCompilation
TOEM,"

                                                        PC
                                                    
",79,"
6.5
","
Something We Made ",AdventureGeneral
Evil Genius 2: World Domination,"

                                                        Xbox Series X
                                                    
",79,"
6.6
","
Rebellion ",StrategyReal-TimeGeneral
The Eternal Cylinder,"

                                                        PC
                                                    
",79,"
8.0
","
ACE Team ",Action AdventureOpen-World
Ocean's Heart,"

                                                        PC
                                                    
",79,"
6.2
","
Max Mraz ",Role-PlayingAction RPGAction AdventureOpen-World
Hell Let Loose,"

                                                        PC
                                                    
",79,"
6.8
","
Black Matter ",ActionShooterFirst-PersonTacticalArcade
Riders Republic,"

                                                        Xbox Series X
                                                    
",79,"
6.2
","
Ubisoft ",SportsIndividualOther
Shin Megami Tensei III: Nocturne HD Remaster,"

                                                        PC
                                                    
",79,"
7.2
","
Atlus ",Role-PlayingJapanese-Style
Pacer,"

                                                        Xbox One
                                                    
",79,"
6.2
","
R8 Games ",DrivingRacingArcadeFuturistic
Helheim Hassle,"

                                                        PlayStation 4
                                                    
",79,"
tbd
","
Perfectly Paranormal ",AdventureGeneral
TOEM,"

                                                        Switch
                                                    
",79,"
6.6
","
Something We Made ",AdventureGeneral
Cris Tales,"

                                                        Xbox Series X
                                                    
",79,"
7.5
","
Dreams Uncorporated ",Role-PlayingJapanese-Style
Life is Strange: True Colors - Wavelengths,"

                                                        PlayStation 5
                                                    
",79,"
6.0
","
Deck Nine Games ",Action AdventureGeneral
Eldest Souls,"

                                                        PlayStation 5
                                                    
",79,"
5.2
","
Fallen Flag Studio ",Action AdventureGeneralRole-PlayingAction RPG
Final Fantasy III Pixel Remaster,"

                                                        PC
                                                    
",79,"
5.0
","
Square Enix ",Role-PlayingJapanese-Style
Super Robot Wars 30,"

                                                        PC
                                                    
",79,"
7.0
","
Banpresto, B.B.Studio ",StrategyTurn-BasedTactics
Crysis Remastered Trilogy,"

                                                        PC
                                                    
",79,"
8.0
","
Crytek ",MiscellaneousCompilation
Golf Club: Wasteland,"

                                                        PC
                                                    
",79,"
6.6
","
Demagog Studio ",AdventurePuzzleActionGeneral
Road 96,"

                                                        PC
                                                    
",79,"
7.3
","
Digixart Entertainment, Omen ",Adventure3DFirst-Person
Alan Wake Remastered,"

                                                        PlayStation 5
                                                    
",79,"
7.9
","
Remedy Entertainment ",Action AdventureSurvival
Astrologaster,"

                                                        Switch
                                                    
",79,"
tbd
","
Nyamyam ",AdventureGeneral
LEGO Marvel Super Heroes,"

                                                        Switch
                                                    
",79,"
tbd
","
TT Games ",Action AdventureOpen-World
Blizzard Arcade Collection,"

                                                        PC
                                                    
",79,"
2.6
","
Blizzard Entertainment, Digital Eclipse ",MiscellaneousCompilation
Subnautica: Below Zero,"

                                                        PlayStation 5
                                                    
",79,"
5.7
","
Unknown Worlds Entertainment ",AdventureGeneralAction AdventureSandbox
Curse of the Dead Gods,"

                                                        PlayStation 4
                                                    
",79,"
7.1
","
Passtech Games ",Role-PlayingAction RPG
Olija,"

                                                        Xbox One
                                                    
",79,"
7.3
","
Skeleton Crew Studio ",ActionAction AdventurePlatformerOpen-World2D
Olija,"

                                                        PlayStation 4
                                                    
",78,"
tbd
","
Skeleton Crew Studio ",ActionAction AdventurePlatformerOpen-World2D
Lost in Random,"

                                                        PlayStation 5
                                                    
",78,"
7.5
","
Electronic Arts ",Action AdventureGeneral
Lemnis Gate,"

                                                        Xbox Series X
                                                    
",78,"
4.5
","
Ratloop Games Canada ",ActionShooterFirst-PersonArcade
Curse of the Dead Gods,"

                                                        PC
                                                    
",78,"
7.2
","
Passtech Games ",Role-PlayingAction RPG
Cyber Shadow,"

                                                        PlayStation 4
                                                    
",78,"
7.1
","
Mechanical Head Studios ",ActionPlatformer2D
Axiom Verge 2,"

                                                        PC
                                                    
",78,"
5.6
","
Tom Happ ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
SNK vs. Capcom: Match of the Millennium,"

                                                        Switch
                                                    
",78,"
7.5
","
Code Mystics Inc., SNK Corporation ",ActionFighting2D
Grow: Song of the Evertree,"

                                                        PC
                                                    
",78,"
8.6
","
Prideful Sloth ",Action AdventureSandbox
Unbound: Worlds Apart,"

                                                        Switch
                                                    
",78,"
7.3
","
Alien Pixel Studios ",Action AdventureOpen-World
Adios,"

                                                        PC
                                                    
",78,"
6.3
","
Mischief ",AdventureGeneral3DFirst-Person
Farming Simulator 22,"

                                                        PC
                                                    
",78,"
5.3
","
Giants Software ",SimulationGeneralVirtualCareer
Jurassic World Evolution 2,"

                                                        PlayStation 5
                                                    
",78,"
6.8
","
Frontier Developments ",StrategyManagementBusiness / Tycoon
Scarlet Nexus,"

                                                        PC
                                                    
",78,"
7.7
","
Bandai Namco Games ",Action AdventureOpen-WorldRole-PlayingAction RPG
Ghostrunner,"

                                                        PlayStation 5
                                                    
",78,"
6.7
","
ONE MORE LEVEL ",ActionAdventureGeneralPlatformer3D
Lost in Random,"

                                                        PC
                                                    
",78,"
6.9
","
Zoink! ",Action AdventureGeneral
Lone Echo II,"

                                                        PC
                                                    
",78,"
7.9
","
Ready at Dawn ",Action AdventureGeneral
Atelier Ryza 2: Lost Legends & the Secret Fairy,"

                                                        PlayStation 5
                                                    
",78,"
7.9
","
Gust ",Role-PlayingJapanese-Style
FIFA 22,"

                                                        Xbox Series X
                                                    
",78,"
2.8
","
EA Canada ",SportsTeamSoccerSim
Marvel's Guardians of the Galaxy,"

                                                        PC
                                                    
",78,"
8.6
","
Eidos Montreal ",Role-PlayingAction AdventureAction RPGLinear
Wytchwood,"

                                                        PC
                                                    
",78,"
7.3
","
Alientrap ",AdventureGeneral
GTFO,"

                                                        PC
                                                    
",78,"
7.4
","
10 Chambers Collective ",ActionShooterFirst-PersonTactical
Riders Republic,"

                                                        PC
                                                    
",78,"
6.4
","
Ubisoft ",SportsIndividualOther
Lemnis Gate,"

                                                        PlayStation 5
                                                    
",78,"
6.0
","
Ratloop Games Canada ",ActionShooterFirst-PersonArcade
Samurai Warriors 5,"

                                                        Switch
                                                    
",78,"
8.1
","
Koei Tecmo Games ",ActionBeat-'Em-Up3D
Curse of the Dead Gods,"

                                                        Switch
                                                    
",78,"
7.7
","
Passtech Games ",Role-PlayingAction RPG
MLB The Show 21,"

                                                        PlayStation 5
                                                    
",78,"
4.2
","
Sony Interactive Entertainment San Diego Studio ",SportsTeamBaseballSim
Chorus,"

                                                        Xbox Series X
                                                    
",78,"
7.5
","
Fishlabs ",SimulationSpaceCombat
Unbound: Worlds Apart,"

                                                        PC
                                                    
",78,"
7.7
","
Alien Pixel Studios ",Action AdventureOpen-World
Blue Reflection: Second Light,"

                                                        PC
                                                    
",78,"
8.5
","
Gust ",Role-PlayingJapanese-Style
Dying Light: Platinum Edition,"

                                                        Switch
                                                    
",78,"
8.2
","
Techland ",Action AdventureSurvival
Song in the Smoke,"

                                                        PC
                                                    
",78,"
8.5
","
17-Bit ",Action AdventureSurvival
What The Dub?!,"

                                                        PlayStation 4
                                                    
",78,"
tbd
","
Wide Right Interactive ",MiscellaneousParty / Minigame
Rogue Heroes: Ruins of Tasos,"

                                                        Switch
                                                    
",78,"
7.8
","
Heliocentric Studios ",Role-PlayingRoguelike
Hot Wheels Unleashed,"

                                                        PC
                                                    
",78,"
8.0
","
Milestone S.r.l ",RacingArcadeAutomobile
Jupiter Hell,"

                                                        PC
                                                    
",78,"
7.7
","
ChaosForge ",StrategyTurn-BasedTactics
Eastward,"

                                                        Switch
                                                    
",78,"
7.9
","
Pixpil ",Role-PlayingGeneral
Solar Ash,"

                                                        PC
                                                    
",78,"
5.8
","
Heart Machine ",Action AdventureGeneral
In Sound Mind,"

                                                        Xbox Series X
                                                    
",78,"
8.0
","
We Create Stuff ",Adventure3DFirst-Person
Lost in Random,"

                                                        Switch
                                                    
",78,"
7.5
","
Zoink! ",Action AdventureGeneral
Rain on Your Parade,"

                                                        Switch
                                                    
",78,"
tbd
","
Unbound Creations ",PuzzleAction
Life is Strange: True Colors,"

                                                        Switch
                                                    
",78,"
7.6
","
Deck Nine Games ",Action AdventureGeneral
Lost Words: Beyond the Page,"

                                                        Switch
                                                    
",78,"
7.9
","
Sketchbook Games ",ActionAdventureGeneralPlatformer2D
Blue Reflection: Second Light,"

                                                        Switch
                                                    
",78,"
8.3
","
Gust ",Role-PlayingJapanese-Style
Roguebook,"

                                                        PC
                                                    
",78,"
6.0
","
Abrakam SA ",StrategyTurn-BasedCard BattleTactics
Scott Pilgrim vs. the World: The Game - Complete Edition,"

                                                        Xbox One
                                                    
",78,"
7.4
","
Ubisoft, Engine Software ",ActionBeat-'Em-Up2D
Narita Boy,"

                                                        PlayStation 4
                                                    
",78,"
6.6
","
Studio Koba ",Action AdventureGeneral
Mary Skelter Finale,"

                                                        Switch
                                                    
",78,"
tbd
","
Compile Heart ",Role-PlayingRoguelike
DOOM Eternal: The Ancient Gods Part Two,"

                                                        PC
                                                    
",78,"
6.0
","
id Software ",ActionShooterFirst-PersonArcade
Olija,"

                                                        Switch
                                                    
",78,"
7.0
","
Skeleton Crew Studio ",ActionAction AdventurePlatformerOpen-World2D
FIFA 22,"

                                                        PlayStation 5
                                                    
",78,"
2.6
","
EA Canada ",SportsTeamSoccerSim
Fights in Tight Spaces,"

                                                        PC
                                                    
",78,"
7.7
","
Ground Shatter Ltd. ",StrategyTurn-BasedCard Battle
Evil Genius 2: World Domination,"

                                                        PlayStation 5
                                                    
",78,"
4.6
","
Rebellion ",StrategyReal-TimeGeneral
Death's Gambit: Afterlife,"

                                                        Switch
                                                    
",78,"
7.9
","
White Rabbit Interactive ",ActionRole-PlayingPlatformerAction RPGMetroidvania
Dragon Ball Z: Kakarot + A New Power Awakens Set,"

                                                        Switch
                                                    
",78,"
8.1
","
CyberConnect2 ",Role-PlayingAction RPG
Haven,"

                                                        Switch
                                                    
",78,"
7.9
","
The Game Bakers ",AdventureGeneral
Orcs Must Die! 3,"

                                                        PC
                                                    
",77,"
6.7
","
Robot Entertainment ",StrategyReal-TimeDefense
Steel Assault,"

                                                        PC
                                                    
",77,"
tbd
","
Zenovia ",ActionPlatformerShooterFirst-Person2DArcade
Back 4 Blood,"

                                                        PlayStation 5
                                                    
",77,"
5.4
","
Turtle Rock Studios ",ActionShooterFirst-PersonArcade
Capcom Arcade Stadium,"

                                                        PlayStation 4
                                                    
",77,"
4.7
","
Capcom ",MiscellaneousCompilation
Cyber Shadow,"

                                                        PlayStation 5
                                                    
",77,"
6.6
","
Yacht Club Games ",ActionPlatformer2D
Humankind,"

                                                        PC
                                                    
",77,"
6.8
","
Amplitude Studios ",StrategyTurn-BasedGeneral4X
Kaze and the Wild Masks,"

                                                        PlayStation 4
                                                    
",77,"
7.0
","
PixelHive ",GeneralActionPlatformer2D
Exo One,"

                                                        Xbox Series X
                                                    
",77,"
6.6
","
Exbleative ",SimulationAdventureGeneralSpaceCivilian
Golf Club: Wasteland,"

                                                        Xbox One
                                                    
",77,"
tbd
","
Demagog Studio ",AdventurePuzzleActionGeneral
Samurai Warriors 5,"

                                                        Xbox One
                                                    
",77,"
7.7
","
Koei Tecmo Games ",ActionBeat-'Em-Up3D
Dodgeball Academia,"

                                                        PC
                                                    
",77,"
8.2
","
Pocket Trap ",SportsIndividualOther
Ruined King: A League of Legends Story,"

                                                        PlayStation 4
                                                    
",77,"
6.5
","
Airship Syndicate Entertainment ",Role-PlayingGeneral
Back 4 Blood,"

                                                        PC
                                                    
",77,"
4.8
","
Turtle Rock Studios ",Action AdventureSurvivalActionShooterFirst-PersonArcade
Golf Club: Wasteland,"

                                                        Switch
                                                    
",77,"
8.3
","
Demagog Studio ",AdventurePuzzleActionGeneral
OMNO,"

                                                        Xbox One
                                                    
",77,"
7.5
","
StudioInkyfox ",Adventure3DThird-Person
Before Your Eyes,"

                                                        PC
                                                    
",77,"
8.7
","
GoodbyeWorld Games ",GeneralAdventure3DFirst-Person
Blue Reflection: Second Light,"

                                                        PlayStation 4
                                                    
",77,"
8.5
","
Gust ",Role-PlayingJapanese-Style
Genesis Noir,"

                                                        PC
                                                    
",77,"
6.2
","
Feral Cat Den ",AdventureGeneralPoint-and-Click
Diablo II: Resurrected,"

                                                        Switch
                                                    
",77,"
2.8
","
Blizzard Entertainment ",Role-PlayingAction RPG
Scarlet Nexus,"

                                                        Xbox Series X
                                                    
",77,"
7.9
","
Bandai Namco Games ",Action AdventureOpen-WorldRole-PlayingAction RPG
Heaven's Vault,"

                                                        Switch
                                                    
",77,"
tbd
","
inkle ",AdventureGeneral
Olija,"

                                                        PC
                                                    
",77,"
6.3
","
Skeleton Crew Studio ",ActionAction AdventurePlatformerOpen-World2D
Virtua Fighter 5 Ultimate Showdown,"

                                                        PlayStation 4
                                                    
",77,"
6.6
","
Sega, Ryu ga Gotoku Studios ",ActionFighting3D
Solasta: Crown of the Magister,"

                                                        PC
                                                    
",77,"
7.3
","
Tactical Adventures ",Role-PlayingAction RPGStrategyTurn-BasedTactics
Riders Republic,"

                                                        PlayStation 5
                                                    
",77,"
7.0
","
Ubisoft ",SportsIndividualOther
Samurai Shodown: Special Edition,"

                                                        Xbox Series X
                                                    
",77,"
6.5
","
SNK Corporation ",ActionFighting2D
Sherlock Holmes: Chapter One,"

                                                        PC
                                                    
",77,"
7.3
","
Frogwares ",Action AdventureAdventureGeneral3DOpen-WorldFirst-Person
Strangeland,"

                                                        PC
                                                    
",77,"
8.1
","
Wormwood Studios ",AdventureGeneralPoint-and-Click
MotoGP 21,"

                                                        PlayStation 5
                                                    
",77,"
6.1
","
Milestone S.r.l ",RacingSimulationAutomobile
Grow: Song of the Evertree,"

                                                        Switch
                                                    
",77,"
7.1
","
Prideful Sloth ",Action AdventureSandbox
Super Monkey Ball: Banana Mania,"

                                                        Xbox Series X
                                                    
",77,"
7.5
","
Sega ",MiscellaneousCompilation
DOOM Eternal: The Ancient Gods Part Two,"

                                                        Xbox One
                                                    
",77,"
7.1
","
id Software ",ActionShooterFirst-PersonArcade
DARQ: Complete Edition,"

                                                        Switch
                                                    
",77,"
7.4
","
Unfold Games ",Action AdventureAdventureGeneralLinear
Jurassic World Evolution 2,"

                                                        PC
                                                    
",77,"
6.0
","
Frontier Developments ",StrategyManagementBusiness / Tycoon
The Big Con,"

                                                        PC
                                                    
",77,"
5.6
","
Mighty Yell ",AdventureGeneral
Solar Ash,"

                                                        PlayStation 5
                                                    
",77,"
6.9
","
Heart Machine ",Action AdventureGeneral
SaGa Frontier Remastered,"

                                                        PlayStation 4
                                                    
",77,"
6.3
","
Square Enix, Bullets ",Role-PlayingJapanese-Style
Space Invaders: Invincible Collection,"

                                                        Switch
                                                    
",77,"
tbd
","
Taito Corporation ",MiscellaneousCompilation
MotoGP 21,"

                                                        Xbox Series X
                                                    
",77,"
tbd
","
Milestone S.r.l ",RacingSimulationAutomobile
Game Builder Garage,"

                                                        Switch
                                                    
",77,"
7.7
","
Nintendo ",MiscellaneousApplication
Final Fantasy II Pixel Remaster,"

                                                        PC
                                                    
",77,"
4.3
","
Square Enix ",Role-PlayingJapanese-Style
Bravely Default II,"

                                                        Switch
                                                    
",76,"
7.9
","
Claytech Works ",Role-PlayingJapanese-Style
Bonkies,"

                                                        PlayStation 4
                                                    
",76,"
tbd
","
Gauntlet Games ",ActionMiscellaneousGeneralParty / Minigame
Sable,"

                                                        PC
                                                    
",76,"
7.3
","
Shed-Works ",GeneralAction AdventureOpen-World
Super Monkey Ball: Banana Mania,"

                                                        Switch
                                                    
",76,"
7.2
","
Sega ",Party / MinigameMiscellaneousCompilation
WRC 10 The Official Game,"

                                                        PlayStation 5
                                                    
",76,"
6.0
","
KT Racing ",RacingSimulationAutomobile
Voice of Cards: The Isle Dragon Roars,"

                                                        Switch
                                                    
",76,"
8.0
","
Square Enix, A-lim ",StrategyTurn-BasedCard Battle
Eldest Souls,"

                                                        PC
                                                    
",76,"
7.0
","
Fallen Flag Studio ",Action AdventureGeneralRole-PlayingAction RPG
Green Hell,"

                                                        PlayStation 4
                                                    
",76,"
7.7
","
Creepy Jar ",Action AdventureSurvival
Save me Mr Tako: Definitive Edition,"

                                                        Switch
                                                    
",76,"
tbd
","
Christophe Galati ",ActionPlatformer2D
Demon Turf,"

                                                        Switch
                                                    
",76,"
6.7
","
Fabraz ",ActionPlatformer3D
Sniper Elite VR,"

                                                        PlayStation 4
                                                    
",76,"
6.3
","
Rebellion, Just Add Water, Coatsink Software ",ActionShooterLight Gun
LEGO Builder's Journey,"

                                                        Switch
                                                    
",76,"
7.6
","
Light Brick ",ActionPuzzleGeneral
Wolfstride,"

                                                        PC
                                                    
",76,"
tbd
","
Ota Imon Studios ",ActionRole-PlayingGeneral
Trigger Witch,"

                                                        PlayStation 4
                                                    
",76,"
tbd
","
Rainbite ",ActionShooterShoot-'Em-UpTop-Down
Golf Club: Wasteland,"

                                                        PlayStation 4
                                                    
",76,"
6.8
","
Demagog Studio ",AdventurePuzzleActionGeneral
Persona 5 Strikers,"

                                                        PC
                                                    
",76,"
6.5
","
Omega Force ",Role-PlayingAction RPG
Axiom Verge 2,"

                                                        Switch
                                                    
",76,"
7.3
","
Tom Happ ",ActionAction AdventurePlatformerOpen-WorldMetroidvania
NBA 2K22,"

                                                        PlayStation 5
                                                    
",76,"
3.6
","
Visual Concepts ",SportsTeamBasketballSim
NBA 2K22,"

                                                        Xbox Series X
                                                    
",76,"
4.0
","
Visual Concepts ",SportsTeamBasketballSim
Far Cry 6 - Vaas: Insanity,"

                                                        PC
                                                    
",76,"
4.5
","
Ubisoft Toronto ",Action AdventureOpen-World
Room to Grow,"

                                                        PC
                                                    
",76,"
tbd
","
Mischka Kamener ",PuzzleGeneral
Subnautica: Below Zero,"

                                                        Switch
                                                    
",76,"
4.5
","
Unknown Worlds Entertainment ",Action AdventureAdventureGeneralSandbox
Pumpkin Jack,"

                                                        PlayStation 4
                                                    
",76,"
7.3
","
Nicolas Meyssonnier ",ActionPlatformer3D
Curious Expedition 2,"

                                                        PC
                                                    
",76,"
6.1
","
Maschinen-Mensch ",StrategyAdventureTurn-BasedGeneral
Twelve Minutes,"

                                                        PC
                                                    
",76,"
6.2
","
Luis Antonio ",AdventureGeneral
Days Gone,"

                                                        PC
                                                    
",76,"
8.8
","
Sony Bend ",Action AdventureOpen-World
The Caligula Effect 2,"

                                                        Switch
                                                    
",76,"
6.2
","
historia Inc ",Role-PlayingGeneral
WarioWare: Get It Together!,"

                                                        Switch
                                                    
",76,"
7.7
","
Nintendo, Intelligent Systems ",MiscellaneousParty / Minigame
Shin Megami Tensei III: Nocturne HD Remaster,"

                                                        PlayStation 4
                                                    
",76,"
7.5
","
Atlus Co., Atlus ",Role-PlayingJapanese-Style
OMNO,"

                                                        PC
                                                    
",76,"
6.8
","
Jonas Manke, StudioInkyfox ",Adventure3DThird-Person
Hero-U: Rogue to Redemption,"

                                                        Switch
                                                    
",76,"
tbd
","
Transolar Games ",Role-PlayingAction RPG
Chorus,"

                                                        PC
                                                    
",76,"
6.9
","
Fishlabs, Deep Silver Fishlabs ",SimulationSpaceCombat
Pac-Man 99,"

                                                        Switch
                                                    
",76,"
7.7
","
Bandai Namco Games ",ActionArcade
Necrobarista: Final Pour,"

                                                        Switch
                                                    
",76,"
7.7
","
Coconut Island Games ",ActionAdventureGeneralVisual Novel
Wraith: The Oblivion - Afterlife,"

                                                        PC
                                                    
",76,"
7.8
","
Fast Travel Games ",Action AdventureSurvival
Ys IX: Monstrum Nox,"

                                                        Switch
                                                    
",76,"
8.0
","
Falcom ",Role-PlayingGeneralAction RPG
The Wild At Heart,"

                                                        PC
                                                    
",76,"
7.4
","
Moonlight Kids ",AdventureGeneral
Legend of Keepers: Career of a Dungeon Manager,"

                                                        PC
                                                    
",76,"
6.5
","
Goblinz Studio ",StrategyTurn-BasedTactics
The Sims 4: Paranormal Stuff Pack,"

                                                        PC
                                                    
",76,"
tbd
","
Maxis ",SimulationVirtualVirtual Life
Maskmaker,"

                                                        PC
                                                    
",76,"
tbd
","
Innerspace VR, InnerspaceVR ",Adventure3DFirst-Person
The Outer Worlds: Murder on Eridanos,"

                                                        PC
                                                    
",76,"
7.5
","
Obsidian Entertainment ",Role-PlayingWestern-Style
Scott Pilgrim vs. the World: The Game - Complete Edition,"

                                                        PlayStation 4
                                                    
",75,"
6.4
","
Ubisoft, Engine Software ",ActionBeat-'Em-Up2D
Shin Megami Tensei III: Nocturne HD Remaster,"

                                                        Switch
                                                    
",75,"
7.8
","
Atlus ",Role-PlayingJapanese-Style
Super Monkey Ball: Banana Mania,"

                                                        PlayStation 5
                                                    
",75,"
6.7
","
Sega ",MiscellaneousCompilation
Sherlock Holmes: Chapter One,"

                                                        Xbox Series X
                                                    
",75,"
6.7
","
Frogwares ",Action AdventureAdventureGeneral3DOpen-WorldFirst-Person
Trigger Witch,"

                                                        Switch
                                                    
",75,"
7.0
","
Rainbite ",ActionShooterShoot-'Em-UpTop-Down
Smelter,"

                                                        Switch
                                                    
",75,"
6.8
","
X Plus ",ActionStrategyReal-TimePlatformerGeneral2D
SnowRunner,"

                                                        Switch
                                                    
",75,"
6.0
","
Saber Interactive ",SimulationRacingArcadeVehicleAutomobileCivilian
The Climb 2,"

                                                        PC
                                                    
",75,"
tbd
","
Crytek ",ActionGeneral
Scott Pilgrim vs. the World: The Game - Complete Edition,"

                                                        PC
                                                    
",75,"
6.0
","
Ubisoft, Engine Software ",ActionBeat-'Em-Up2D
Earth Defense Force: World Brothers,"

                                                        PlayStation 4
                                                    
",75,"
tbd
","
Yuke's, Sandlot ",ActionShooterThird-PersonArcade
Tormented Souls,"

                                                        PC
                                                    
",75,"
7.3
","
Dual Effect ",Action AdventureSurvival
Labyrinth City: Pierre the Maze Detective,"

                                                        Switch
                                                    
",75,"
tbd
","
Darjeeling ",AdventureGeneral
Atelier Mysterious Trilogy Deluxe Pack,"

                                                        PlayStation 4
                                                    
",75,"
tbd
","
Gust ",MiscellaneousCompilation
Field of Glory II: Medieval,"

                                                        PC
                                                    
",75,"
7.2
","
Slitherine ",StrategyTurn-BasedTactics
After the Fall,"

                                                        PC
                                                    
",75,"
7.4
","
Vertigo Games ",ActionShooterFirst-PersonArcade
Heavenly Bodies,"

                                                        PlayStation 5
                                                    
",75,"
7.6
","
2pt Interactive ",SimulationAdventureGeneral
Crysis Remastered Trilogy,"

                                                        Switch
                                                    
",75,"
7.3
","
Crytek ",MiscellaneousCompilation
The Jackbox Party Pack 8,"

                                                        PC
                                                    
",75,"
tbd
","
Jackbox Games, Inc. ",MiscellaneousParty / Minigame
Lemnis Gate,"

                                                        PC
                                                    
",75,"
7.2
","
Ratloop Games Canada ",ActionShooterFirst-PersonArcade
Hot Wheels Unleashed,"

                                                        PlayStation 5
                                                    
",75,"
7.6
","
Milestone S.r.l ",RacingArcadeAutomobile
Road 96,"

                                                        Switch
                                                    
",75,"
7.7
","
Digixart Entertainment ",Adventure3DFirst-Person
The Falconeer: Warrior Edition,"

                                                        PlayStation 5
                                                    
",75,"
tbd
","
Tomas Sala ",SimulationFlightCombat
Evil Genius 2: World Domination,"

                                                        PC
                                                    
",75,"
4.9
","
Rebellion ",StrategyReal-TimeGeneral
