name,platform,metascore,userscore,developer,genre
Superliminal,"

                                                        Xbox One
                                                    
",80,"
9.6
","
Pillow Castle Games ",Adventure3DFirst-Person
Visage,"

                                                        PlayStation 4
                                                    
",80,"
5.8
","
SadSquare Studio ",Action AdventureSurvival
Paper Mario: The Origami King,"

                                                        Switch
                                                    
",80,"
7.0
","
Intelligent Systems ",Role-PlayingGeneral
Call of Duty: Warzone,"

                                                        PC
                                                    
",80,"
3.2
","
Infinity Ward ",ActionShooterFirst-PersonTactical
Total War: Three Kingdoms - Mandate of Heaven,"

                                                        PC
                                                    
",80,"
6.8
","
Creative Assembly ",StrategyReal-TimeGeneral
The Sims 4: Snowy Escape,"

                                                        PC
                                                    
",80,"
4.9
","
Maxis ",SimulationVirtualVirtual Life
If Found...,"

                                                        Switch
                                                    
",80,"
7.7
","
dreamfeel ",AdventureVisual Novel
Total War: Three Kingdoms - A World Betrayed,"

                                                        PC
                                                    
",80,"
6.2
","
Creative Assembly ",StrategyReal-TimeGeneral
Telling Lies,"

                                                        PlayStation 4
                                                    
",79,"
5.7
","
Sam Barlow ",AdventureGeneral
Wide Ocean Big Jacket,"

                                                        Switch
                                                    
",79,"
7.2
","
Turnfollow ",Adventure3DPoint-and-ClickThird-Person
Atelier Dusk Trilogy Deluxe Pack,"

                                                        PlayStation 4
                                                    
",79,"
7.2
","
Gust ",MiscellaneousCompilation
DOOM Eternal: The Ancient Gods Part One,"

                                                        PC
                                                    
",79,"
7.9
","
id Software ",ActionShooterFirst-PersonArcade
Indivisible,"

                                                        Switch
                                                    
",79,"
7.5
","
Lab Zero Games ",Role-PlayingAction RPG
Shantae and the Seven Sirens,"

                                                        Switch
                                                    
",79,"
6.4
","
WayForward ",ActionPlatformer2D
art of rally,"

                                                        PC
                                                    
",79,"
6.7
","
Funselektor Labs Inc. ",RacingArcadeAutomobile
Star Wars: Squadrons,"

                                                        PC
                                                    
",79,"
5.8
","
Motive Studios ",SimulationSpaceCombat
Hotshot Racing,"

                                                        Xbox One
                                                    
",79,"
7.8
","
Lucky Mountain Games ",RacingArcadeAutomobile
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto,"

                                                        Switch
                                                    
",79,"
7.7
","
CyberConnect2 ",ActionFighting3D
Planet Coaster: Console Edition,"

                                                        PlayStation 4
                                                    
",79,"
5.7
","
Frontier Developments ",StrategyManagementBusiness / Tycoon
Cafe Enchante,"

                                                        Switch
                                                    
",79,"
7.2
","
Otomate ",AdventureVisual Novel
Among Us,"

                                                        Switch
                                                    
",79,"
6.5
","
Innersloth ",Action AdventureGeneralSurvival
Five Dates,"

                                                        PlayStation 4
                                                    
",79,"
6.3
","
Good Gate Media ",AdventureVisual Novel
EarthNight,"

                                                        PlayStation 4
                                                    
",79,"
6.8
","
cleaversoft ",ActionPlatformer2D
Stories Untold,"

                                                        Switch
                                                    
",79,"
7.8
","
No Code ",AdventureText
Immortals Fenyx Rising,"

                                                        PC
                                                    
",79,"
7.5
","
Ubisoft Quebec ",GeneralAction AdventureOpen-World
Hatsune Miku: Project Diva MegaMix,"

                                                        Switch
                                                    
",79,"
8.2
","
Sega AM2 ",ActionRhythmMusic
Carto,"

                                                        Switch
                                                    
",79,"
6.8
","
Sunhead Games ",StrategyAdventureGeneral
Project Warlock,"

                                                        Xbox One
                                                    
",79,"
6.2
","
Crunching Koalas ",ActionShooterFirst-PersonArcade
Pirates Outlaws,"

                                                        PC
                                                    
",79,"
8.2
","
Fabled Game ",StrategyTurn-BasedCard Battle
When The Past Was Around,"

                                                        Switch
                                                    
",79,"
7.0
","
Mojiken Studio ",AdventureGeneralPoint-and-Click
Sniper Elite 4,"

                                                        Switch
                                                    
",79,"
8.2
","
Rebellion ",ActionShooterFirst-PersonTactical
Kingdom Hearts: Melody of Memory,"

                                                        Switch
                                                    
",79,"
8.1
","
Square Enix, indieszero ",ActionRhythmMusic
Bugsnax,"

                                                        PlayStation 4
                                                    
",79,"
7.6
","
Young Horses, Inc ",ActionGeneralAction AdventureAdventure3DOpen-WorldFirst-Person
The Walking Dead: Saints & Sinners,"

                                                        PlayStation 4
                                                    
",79,"
8.3
","
Skydance Interactive ",Action AdventureSurvival
PHOGS!,"

                                                        PlayStation 4
                                                    
",79,"
6.5
","
Coatsink Software ",Adventure3DThird-Person
Mortal Kombat 11: Aftermath,"

                                                        Xbox One
                                                    
",79,"
6.9
","
NetherRealm Studios ",ActionFighting2D
Per Aspera,"

                                                        PC
                                                    
",79,"
7.1
","
Tlon Studios ",StrategyManagementBusiness / Tycoon
Sackboy: A Big Adventure,"

                                                        PlayStation 5
                                                    
",79,"
8.6
","
Sumo Digital ",ActionPlatformer3D
Call of Duty: Warzone,"

                                                        Xbox One
                                                    
",79,"
4.2
","
Infinity Ward ",ActionShooterFirst-PersonTactical
The Longing,"

                                                        PC
                                                    
",79,"
7.6
","
Studio Seufz ",AdventureGeneral
Murder by Numbers,"

                                                        PC
                                                    
",79,"
7.0
","
Mediatonic ",AdventureGeneralVisual Novel
Call of Duty: Warzone,"

                                                        PlayStation 4
                                                    
",79,"
4.0
","
Infinity Ward ",ActionShooterFirst-PersonTactical
Mad Rat Dead,"

                                                        Switch
                                                    
",79,"
8.2
","
Nippon Ichi Software ",ActionRhythmMusic
Resident Evil 3,"

                                                        PlayStation 4
                                                    
",79,"
6.5
","
Capcom, M-Two ",Action AdventureSurvival
Nioh 2: Darkness in the Capital,"

                                                        PlayStation 4
                                                    
",79,"
7.2
","
Team Ninja ",Role-PlayingAction RPG
DIRT 5,"

                                                        PlayStation 4
                                                    
",79,"
5.0
","
Codemasters ",RacingSimulationAutomobile
NBA 2K21,"

                                                        PlayStation 5
                                                    
",79,"
2.6
","
Visual Concepts ",SportsTeamBasketballArcade
Star Wars: Squadrons,"

                                                        PlayStation 4
                                                    
",79,"
5.6
","
Motive Studios ",SimulationSpaceCombat
I Am Dead,"

                                                        Switch
                                                    
",79,"
7.1
","
Hollow Ponds and Richard Hogg ",AdventureGeneral
The Last Show of Mr. Chardish,"

                                                        PC
                                                    
",79,"
7.2
","
Punk Notion ",Adventure3DThird-Person
Fury Unleashed,"

                                                        PC
                                                    
",79,"
6.9
","
Awesome Games Studio ",ActionPlatformer2D
Paper Beast,"

                                                        PlayStation 4
                                                    
",79,"
7.6
","
Pixel Reef ",AdventureGeneralAction AdventureSandbox
Neon Abyss,"

                                                        Switch
                                                    
",79,"
5.9
","
Veewo Games ",ActionPlatformer2D
Wildfire,"

                                                        PC
                                                    
",79,"
7.7
","
Sneaky Bastards ",ActionPlatformer2D
Observer: System Redux,"

                                                        Xbox Series X
                                                    
",79,"
7.1
","
Bloober Team ",Adventure3DFirst-Person
Frostpunk: The Last Autumn,"

                                                        PC
                                                    
",79,"
8.1
","
11 bit studios ",StrategyAction AdventureManagementSurvivalGovernment
Sega Ages: Puyo Puyo 2,"

                                                        Switch
                                                    
",79,"
7.8
","
M2, Compile ",PuzzleMatching
Spellbreak,"

                                                        PC
                                                    
",79,"
8.1
","
Proletariat, Inc. ",ActionShooterThird-PersonArcade
Wasteland 3,"

                                                        PlayStation 4
                                                    
",79,"
6.8
","
InXile Entertainment ",Role-PlayingWestern-Style
Alba: a Wildlife Adventure,"

                                                        PC
                                                    
",79,"
8.1
","
ustwo ",AdventureGeneral
Tom Clancy's The Division 2: Warlords of New York,"

                                                        PC
                                                    
",79,"
0.9
","
Massive Entertainment ",ActionShooterThird-PersonTactical
Mafia: Definitive Edition,"

                                                        Xbox One
                                                    
",79,"
7.5
","
Hangar 13 ",Action AdventureOpen-World
Moving Out,"

                                                        PC
                                                    
",79,"
7.3
","
SMG Studio ",SimulationPuzzleActionVirtualCareer
Mafia: Definitive Edition,"

                                                        PC
                                                    
",78,"
6.9
","
Hangar 13 ",Action AdventureOpen-World
Othercide,"

                                                        PC
                                                    
",78,"
6.7
","
Lightbulb Crew ",StrategyTurn-BasedTactics
Relicta,"

                                                        Xbox One
                                                    
",78,"
6.6
","
Mighty Polygon ",Adventure3DFirst-Person
Aokana - Four Rhythms Across the Blue,"

                                                        Switch
                                                    
",78,"
7.4
","
NekoNyan Ltd., Sprite ",AdventureVisual Novel
Immortals Fenyx Rising,"

                                                        Switch
                                                    
",78,"
7.5
","
Ubisoft Quebec ",GeneralAction AdventureOpen-World
Hyrule Warriors: Age of Calamity,"

                                                        Switch
                                                    
",78,"
7.9
","
Omega Force, Koei Tecmo Games ",ActionBeat-'Em-Up3D
Tell Me Why,"

                                                        Xbox One
                                                    
",78,"
5.9
","
DONTNOD Entertainment ",AdventureGeneral
Shady Part of Me,"

                                                        PlayStation 4
                                                    
",78,"
6.4
","
Douze Dixiemes ",AdventureGeneral
Budget Cuts,"

                                                        PlayStation 4
                                                    
",78,"
tbd
","
Neat Corporation ",ActionShooterFirst-PersonArcade
Ibb & Obb,"

                                                        Switch
                                                    
",78,"
6.9
","
Sparpweed ",PuzzleAction
Double Dragon & Kunio-kun Retro Brawler Bundle,"

                                                        Switch
                                                    
",78,"
8.0
","
Arc System Works ",MiscellaneousCompilation
Granblue Fantasy: Versus,"

                                                        PlayStation 4
                                                    
",78,"
6.4
","
Arc System Works ",ActionFighting2D
Freedom Finger,"

                                                        Xbox One
                                                    
",78,"
8.5
","
Wide Right Interactive ",ActionShooterShoot-'Em-UpHorizontal
Werewolf: The Apocalypse - Heart of the Forest,"

                                                        PC
                                                    
",78,"
5.2
","
Different Tales ",Role-PlayingAdventureAction RPGVisual Novel
SUPERHOT: MIND CONTROL DELETE,"

                                                        PC
                                                    
",78,"
6.5
","
SUPERHOT ",ActionShooterFirst-PersonTactical
Murder by Numbers,"

                                                        Switch
                                                    
",78,"
7.4
","
Mediatonic ",AdventureGeneralVisual Novel
Football Manager 2021,"

                                                        Xbox Series X
                                                    
",78,"
7.6
","
Sports Interactive ",SportsTeamSoccerManagement
Mobile Suit Gundam: Extreme VS. MaxiBoost ON,"

                                                        PlayStation 4
                                                    
",78,"
7.7
","
Bandai Namco Games ",ActionFighting3D
Visage,"

                                                        Xbox One
                                                    
",78,"
4.2
","
SadSquare Studio ",Action AdventureSurvival
In Other Waters,"

                                                        Switch
                                                    
",78,"
6.3
","
Jump Over The Age ",AdventureGeneral
The Room VR: A Dark Matter,"

                                                        PC
                                                    
",78,"
7.8
","
Fireproof Games ",Adventure3DFirst-Person
Root Double: Before Crime * After Days - Xtend Edition,"

                                                        Switch
                                                    
",78,"
tbd
","
Regista ",AdventureVisual Novel
Burnout Paradise Remastered,"

                                                        Switch
                                                    
",78,"
7.9
","
STELLAR ENTERTAINMENT SOFTWARE LTD ",RacingArcadeAutomobile
Part Time UFO,"

                                                        Switch
                                                    
",78,"
7.9
","
HAL Labs ",ActionArcade
The Procession to Calvary,"

                                                        PC
                                                    
",78,"
8.1
","
Joe Richardson ",AdventurePoint-and-Click
Not Tonight: Take Back Control Edition,"

                                                        Switch
                                                    
",78,"
6.0
","
Panic Barn Ltd ",StrategyGeneralSimulationVirtualCareer
ALTDEUS: Beyond Chronos,"

                                                        PC
                                                    
",78,"
8.7
","
MyDearest ",AdventureVisual Novel
Haven,"

                                                        Xbox Series X
                                                    
",78,"
7.5
","
The Game Bakers ",AdventureGeneral
Spellbreak,"

                                                        Xbox One
                                                    
",78,"
7.5
","
Proletariat, Inc. ",ActionShooterThird-PersonArcade
Control: The Foundation,"

                                                        PlayStation 4
                                                    
",78,"
6.2
","
Remedy Entertainment ",Action AdventureGeneral
Shady Part of Me,"

                                                        PC
                                                    
",78,"
6.7
","
Douze Dixiemes ",AdventureGeneral
Shinsekai: Into the Depths,"

                                                        Switch
                                                    
",78,"
7.9
","
Capcom ",ActionPlatformer2D
Sega Ages: Shinobi,"

                                                        Switch
                                                    
",78,"
7.7
","
Sega, M2 ",ActionPlatformer2D
KUNAI,"

                                                        PC
                                                    
",78,"
7.8
","
TurtleBlaze ",ActionAction AdventurePlatformerOpen-World2D
Moving Out,"

                                                        Xbox One
                                                    
",78,"
6.9
","
SMG Studio, Sold Out ",SimulationPuzzleActionVirtualCareer
PixelJunk Eden 2,"

                                                        Switch
                                                    
",78,"
8.0
","
Q-Games ",ActionGeneralPlatformer2D
Remnant: From the Ashes - Subject 2923,"

                                                        PC
                                                    
",78,"
5.3
","
Gunfire Games ",ActionShooterThird-PersonArcade
Trials of Mana,"

                                                        PC
                                                    
",78,"
7.6
","
Square Enix, Xeen ",Role-PlayingAction RPG
John Wick Hex,"

                                                        PlayStation 4
                                                    
",78,"
6.2
","
Mike Bithell ",StrategyTurn-BasedTactics
Fury Unleashed,"

                                                        PlayStation 4
                                                    
",78,"
6.7
","
Awesome Games Studio ",ActionPlatformer2D
Good Job!,"

                                                        Switch
                                                    
",78,"
7.8
","
Nintendo, Paladin Studios ",PuzzleActionGeneral
Call of the Sea,"

                                                        PC
                                                    
",78,"
7.7
","
Out of the Blue, Inc., Out of the Blue Games S.L. ",Adventure3DFirst-Person
RIDE 4,"

                                                        Xbox One
                                                    
",78,"
5.3
","
Milestone S.r.l ",RacingSimulationAutomobile
Going Under,"

                                                        PC
                                                    
",78,"
7.8
","
AggroCrab ",Action AdventureGeneral
EA SPORTS UFC 4,"

                                                        PlayStation 4
                                                    
",78,"
1.8
","
Electronic Arts ",SportsIndividualCombatBoxing / Martial Arts
PGA Tour 2K21,"

                                                        Xbox One
                                                    
",78,"
6.0
","
HB Studios Multimedia ",SportsIndividualGolfSim
Star Wars: Squadrons,"

                                                        Xbox One
                                                    
",78,"
5.0
","
Motive Studios ",SimulationSpaceCombat
Iratus: Lord of the Dead,"

                                                        PC
                                                    
",78,"
7.5
","
Unfrozen ",Role-PlayingRoguelike
Wingspan,"

                                                        Switch
                                                    
",78,"
7.3
","
Monster Couch ",StrategyGeneralMiscellaneousBoard / Card Game
PHOGS!,"

                                                        Switch
                                                    
",78,"
tbd
","
Bit Loom Games ",Adventure3DThird-Person
Inmost,"

                                                        Switch
                                                    
",78,"
7.8
","
Hidden Layer Games ",ActionPlatformer2D3D
Atomicrops,"

                                                        PC
                                                    
",78,"
7.8
","
Daniel Wynne, Bird Bath Games ",ActionShooterShoot-'Em-UpTop-Down
Depixtion,"

                                                        Switch
                                                    
",78,"
7.6
","
DevHour Games, LLC ",PuzzleLogic
Story of Seasons: Friends of Mineral Town,"

                                                        Switch
                                                    
",77,"
8.0
","
Marvelous Inc. ",StrategyManagementBusiness / Tycoon
HARDCORE MECHA,"

                                                        PlayStation 4
                                                    
",77,"
6.8
","
RocketPunch Games, China Hero Project ",ActionGeneralPlatformer2D
Touhou Spell Bubble,"

                                                        Switch
                                                    
",77,"
6.6
","
Taito Corporation ",PuzzleMatching
I Am Dead,"

                                                        PC
                                                    
",77,"
6.0
","
Hollow Ponds and Richard Hogg ",AdventureGeneral
Othercide,"

                                                        PlayStation 4
                                                    
",77,"
7.1
","
Lightbulb Crew ",StrategyTurn-BasedTactics
Pillars of Eternity II: Deadfire,"

                                                        PlayStation 4
                                                    
",77,"
4.8
","
Obsidian Entertainment, Red Cerberus ",Role-PlayingWestern-Style
Sakuna: Of Rice and Ruin,"

                                                        PlayStation 4
                                                    
",77,"
7.9
","
Edelweiss ",Role-PlayingAction RPG
SpellForce 3: Fallen God,"

                                                        PC
                                                    
",77,"
8.4
","
Grimlore Games ",StrategyReal-TimeTactics
Observer: System Redux,"

                                                        PlayStation 5
                                                    
",77,"
7.1
","
Bloober Team ",Adventure3DFirst-Person
XCOM 2 Collection,"

                                                        Switch
                                                    
",77,"
6.6
","
Firaxis Games ",StrategyTurn-BasedTactics
Super Crush K.O.,"

                                                        Switch
                                                    
",77,"
7.8
","
Vertex Pop ",ActionPlatformer2D
Fae Tactics,"

                                                        PC
                                                    
",77,"
6.6
","
Humble Bundle, Humble Games, Endlessfluff Games ",StrategyTurn-BasedTactics
Pacer,"

                                                        PlayStation 4
                                                    
",77,"
5.6
","
R8 Games ",DrivingRacingArcadeFuturistic
Yakuza 3 Remastered,"

                                                        PlayStation 4
                                                    
",77,"
7.4
","
Ryu ga Gotoku Studios ",Action AdventureOpen-World
The Turing Test,"

                                                        Switch
                                                    
",77,"
6.3
","
Bulkhead Interactive ",ActionShooterFirst-PersonArcade
ITTA,"

                                                        Switch
                                                    
",77,"
7.8
","
Glass Revolver ",ActionAction AdventureGeneralShooterShoot-'Em-UpTop-Down
SUPERHOT: MIND CONTROL DELETE,"

                                                        PlayStation 4
                                                    
",77,"
6.5
","
SUPERHOT ",ActionShooterFirst-PersonTactical
Deliver Us The Moon,"

                                                        PlayStation 4
                                                    
",77,"
6.5
","
KeokeN Interactive ",Action AdventureAdventureGeneral
The Pathless,"

                                                        PlayStation 5
                                                    
",77,"
8.2
","
Giant Squid ",Action AdventureGeneralOpen-World
Oddworld: Abe's Oddysee - New 'n' Tasty,"

                                                        Switch
                                                    
",77,"
7.6
","
Square One Games ",ActionPlatformer2D
Let's Sing Queen,"

                                                        PlayStation 4
                                                    
",77,"
tbd
","
Ravenscourt ",ActionRhythmMusic
Ion Fury,"

                                                        Switch
                                                    
",77,"
7.1
","
3D Realms, Voidpoint, LLC ",ActionGeneralShooterFirst-PersonArcade
Signs of the Sojourner,"

                                                        PC
                                                    
",77,"
7.6
","
Echodog Games ",StrategyAdventureTurn-BasedGeneralCard Battle
A Fold Apart,"

                                                        PC
                                                    
",77,"
7.8
","
Lightning Rod Games ",AdventureGeneral
FORM,"

                                                        PlayStation 4
                                                    
",77,"
5.3
","
Charm Games ",AdventureGeneral3DFirst-Person
moon,"

                                                        Switch
                                                    
",77,"
8.0
","
Onion Games ",Role-PlayingGeneral
Pure Pool,"

                                                        Switch
                                                    
",77,"
5.8
","
VooFoo Studios ",SportsIndividualBilliards
FIFA 21,"

                                                        Xbox One
                                                    
",77,"
1.4
","
Electronic Arts ",SportsTeamSoccerSim
XCOM: Chimera Squad,"

                                                        PC
                                                    
",77,"
4.7
","
Firaxis Games ",StrategyTurn-BasedTactics
Panzer Paladin,"

                                                        Switch
                                                    
",77,"
6.8
","
Tribute Games ",ActionPlatformer2D
Zombie Army 4: Dead War,"

                                                        Xbox One
                                                    
",77,"
6.1
","
Rebellion ",ActionShooterFirst-PersonThird-PersonArcade
Timelie,"

                                                        PC
                                                    
",77,"
7.6
","
Urnique Studio ",Action AdventureLinear
Resident Evil 3,"

                                                        PC
                                                    
",77,"
5.9
","
M-Two ",Action AdventureSurvival
Need for Speed: Hot Pursuit Remastered,"

                                                        Xbox One
                                                    
",77,"
6.1
","
Criterion Games ",RacingArcadeAutomobile
Darksiders Genesis,"

                                                        Xbox One
                                                    
",77,"
5.8
","
Airship Syndicate Entertainment ",Role-PlayingAction RPG
Nioh 2: The Tengu's Disciple,"

                                                        PlayStation 4
                                                    
",77,"
7.9
","
Team Ninja ",Role-PlayingAction RPG
Borderlands 3: Bounty of Blood,"

                                                        PC
                                                    
",77,"
5.8
","
Gearbox Software ",ActionShooterFirst-PersonArcade
Immortals Fenyx Rising,"

                                                        PlayStation 5
                                                    
",77,"
7.6
","
Ubisoft Quebec ",Action AdventureOpen-World
Hotshot Racing,"

                                                        PlayStation 4
                                                    
",77,"
6.3
","
Lucky Mountain Games ",RacingArcadeAutomobile
The Pathless,"

                                                        PlayStation 4
                                                    
",77,"
7.7
","
Giant Squid ",Action AdventureGeneralOpen-World
Star Renegades,"

                                                        PC
                                                    
",77,"
6.2
","
Massive Damage, Inc. ",StrategyTurn-BasedTactics
Moving Out,"

                                                        Switch
                                                    
",77,"
6.9
","
SMG Studio ",SimulationPuzzleActionVirtualCareer
Darksiders Genesis,"

                                                        PlayStation 4
                                                    
",77,"
7.5
","
Airship Syndicate Entertainment ",Role-PlayingAction RPG
When The Past Was Around,"

                                                        PC
                                                    
",77,"
8.1
","
Mojiken Studio ",AdventureGeneralPoint-and-Click
Do Not Feed the Monkeys,"

                                                        Switch
                                                    
",77,"
tbd
","
Alawar Premium ",SimulationGeneral
Control: The Foundation,"

                                                        PC
                                                    
",77,"
6.4
","
Remedy Entertainment ",Action AdventureGeneral
Unto The End,"

                                                        PlayStation 4
                                                    
",76,"
5.0
","
2 Ton Studios ",Action AdventureGeneral
DOOM 64,"

                                                        Switch
                                                    
",76,"
8.0
","
id Software, Night Dive Studios ",ActionShooterFirst-PersonArcade
One Piece: Pirate Warriors 4,"

                                                        Xbox One
                                                    
",76,"
7.3
","
Omega Force ",ActionBeat-'Em-Up3D
Call of Duty: Black Ops Cold War,"

                                                        Xbox Series X
                                                    
",76,"
3.9
","
Raven Software, Treyarch ",ActionShooterFirst-PersonTactical
Carrion,"

                                                        Switch
                                                    
",76,"
8.1
","
Phobia Game Studio ",ActionPlatformer2DMetroidvania
MotoGP 20,"

                                                        PlayStation 4
                                                    
",76,"
7.3
","
Milestone S.r.l, Dorna Sports S.L. ",RacingSimulationArcadeAutomobile
Trials of Mana,"

                                                        PlayStation 4
                                                    
",76,"
7.5
","
Square Enix, Xeen ",Role-PlayingAction RPG
Journey of the Broken Circle,"

                                                        Switch
                                                    
",76,"
6.7
","
Lovable Hat Cult ",AdventureGeneral
The Long Dark,"

                                                        Switch
                                                    
",76,"
6.5
","
Hinterland ",Action AdventureSurvival
Samurai Shodown,"

                                                        PC
                                                    
",76,"
5.6
","
SNK Corporation ",ActionFighting2D
DOOM Eternal: The Ancient Gods Part One,"

                                                        PlayStation 4
                                                    
",76,"
6.7
","
id Software ",ActionShooterFirst-PersonArcade
Call of Duty: Black Ops Cold War,"

                                                        PC
                                                    
",76,"
3.4
","
Raven Software, Treyarch ",ActionShooterFirst-PersonTactical
Roki,"

                                                        PC
                                                    
",76,"
8.0
","
Polygon Treehouse ",AdventureGeneral
inbento,"

                                                        Switch
                                                    
",76,"
7.1
","
Afterburn ",PuzzleGeneralStacking
PGA Tour 2K21,"

                                                        PlayStation 4
                                                    
",76,"
6.3
","
HB Studios Multimedia ",SportsIndividualGolfSim
Inmost,"

                                                        PC
                                                    
",76,"
8.3
","
Hidden Layer Games ",ActionPlatformer2D3D
ScourgeBringer,"

                                                        PC
                                                    
",76,"
5.6
","
Flying Oak Games ",AdventureGeneralActionPlatformer2D
Airborne Kingdom,"

                                                        PC
                                                    
",76,"
7.1
","
The Wandering Band LLC ",StrategyReal-TimeManagementGeneralGovernment
Ghostrunner,"

                                                        PlayStation 4
                                                    
",76,"
7.2
","
ONE MORE LEVEL ",ActionAdventureGeneralPlatformer3D
Saints Row: The Third Remastered,"

                                                        Xbox One
                                                    
",76,"
7.3
","
Sperasoft ",Action AdventureOpen-World
Puyo Puyo Tetris 2,"

                                                        PlayStation 5
                                                    
",76,"
5.3
","
Sega ",PuzzleMatching
Deliver Us The Moon,"

                                                        Xbox One
                                                    
",76,"
7.1
","
KeokeN Interactive ",Action AdventureAdventureGeneral
Mortal Shell,"

                                                        PC
                                                    
",76,"
6.3
","
Cold Symmetry ",Role-PlayingAction RPG
Bloodroots,"

                                                        PC
                                                    
",76,"
6.3
","
Paper Cult ",ActionBeat-'Em-Up3D
Cake Bash,"

                                                        PlayStation 4
                                                    
",76,"
6.0
","
High Tea Frog ",MiscellaneousParty / Minigame
Beautiful Desolation,"

                                                        PC
                                                    
",76,"
7.0
","
THE BROTHERHOOD ",AdventureGeneral
RIDE 4,"

                                                        PC
                                                    
",76,"
5.8
","
Milestone S.r.l ",RacingSimulationAutomobile
Mafia: Definitive Edition,"

                                                        PlayStation 4
                                                    
",76,"
7.0
","
Hangar 13 ",Action AdventureOpen-World
TENS!,"

                                                        Switch
                                                    
",76,"
tbd
","
Kwalee Ltd ",PuzzleGeneral
Noita,"

                                                        PC
                                                    
",76,"
8.1
","
Nolla Games ",AdventureGeneralAction AdventureOpen-World
Minoria,"

                                                        PlayStation 4
                                                    
",76,"
7.0
","
Bombservice ",Action AdventureAdventureGeneralOpen-World
Brigandine: The Legend of Runersia,"

                                                        Switch
                                                    
",76,"
8.2
","
Matrix Software, Happinet Corporation ",Role-PlayingGeneralStrategyTurn-BasedTactics
Control: AWE,"

                                                        PlayStation 4
                                                    
",76,"
6.8
","
Remedy Entertainment ",Action AdventureGeneral
The Survivalists,"

                                                        PlayStation 4
                                                    
",76,"
6.6
","
Team17 ",Action AdventureSurvival
Broken Lines,"

                                                        PC
                                                    
",76,"
7.1
","
PortaPlay ",StrategyTurn-BasedTactics
Ghostrunner,"

                                                        Xbox One
                                                    
",76,"
7.8
","
ONE MORE LEVEL ",ActionAdventureGeneralPlatformer3D
Fury Unleashed,"

                                                        Switch
                                                    
",76,"
7.6
","
Awesome Games Studio ",ActionPlatformer2D
Journey to the Savage Planet,"

                                                        Xbox One
                                                    
",76,"
6.4
","
Typhoon Studios ",Action AdventureGeneral
Carrion,"

                                                        Xbox One
                                                    
",76,"
7.6
","
Phobia Game Studio ",ActionPlatformer2DMetroidvania
Panzer Paladin,"

                                                        PC
                                                    
",76,"
6.2
","
Tribute Games ",ActionPlatformer2D
New Super Lucky's Tale,"

                                                        PlayStation 4
                                                    
",76,"
6.2
","
Playful Corp. ",ActionPlatformer3D
Hunt: Showdown,"

                                                        Xbox One
                                                    
",76,"
6.7
","
Crytek ",Sci-FiThird-PersonArcadeActionShooterFirst-PersonTactical
Assetto Corsa Competizione,"

                                                        Xbox One
                                                    
",76,"
4.9
","
505 Games ",RacingSimulationAutomobile
Call of Duty: Black Ops Cold War,"

                                                        PlayStation 5
                                                    
",76,"
4.7
","
Raven Software, Treyarch ",ActionShooterFirst-PersonTactical
Call of Duty: Black Ops Cold War,"

                                                        PlayStation 4
                                                    
",76,"
3.8
","
Raven Software, Treyarch ",ActionShooterFirst-PersonTactical
Stirring Abyss,"

                                                        PC
                                                    
",76,"
7.4
","
Sleepy Sentry ",StrategyTurn-BasedTactics
Mortal Shell,"

                                                        PlayStation 4
                                                    
",76,"
6.9
","
Cold Symmetry ",Role-PlayingAction RPG
Post Void,"

                                                        PC
                                                    
",76,"
7.8
","
YCJY Games ",ActionShooterFirst-PersonArcade
Utawarerumono: Prelude to the Fallen,"

                                                        PlayStation 4
                                                    
",76,"
6.9
","
Aqua Plus ",GeneralStrategyTurn-BasedTactics
Watch Dogs: Legion,"

                                                        Xbox One
                                                    
",76,"
6.2
","
Ubisoft ",Action AdventureOpen-World
Journey to the Savage Planet,"

                                                        PC
                                                    
",76,"
6.7
","
Typhoon Studios ",Action AdventureGeneral
Darius Cozmic Collection: Arcade,"

                                                        Switch
                                                    
",76,"
tbd
","
M2, ININ Games ",MiscellaneousCompilation
Destiny 2: Beyond Light,"

                                                        PlayStation 4
                                                    
",76,"
3.9
","
Bungie ",ActionShooterFirst-PersonArcade
Langrisser I & II,"

                                                        Switch
                                                    
",76,"
7.4
","
Kadokawa ",StrategyMiscellaneousTurn-BasedCompilationTactics
The Jackbox Party Pack 7,"

                                                        Switch
                                                    
",76,"
7.5
","
Jackbox Games, Inc. ",MiscellaneousParty / Minigame
The Wonderful 101: Remastered,"

                                                        PlayStation 4
                                                    
",76,"
6.2
","
PlatinumGames ",ActionGeneral
TT Isle of Man: Ride On The Edge 2,"

                                                        Xbox One
                                                    
",75,"
5.9
","
KT Racing ",RacingArcadeAutomobile
Superliminal,"

                                                        Switch
                                                    
",75,"
9.6
","
Pillow Castle Games ",Adventure3DFirst-Person
Shantae and the Seven Sirens,"

                                                        Xbox One
                                                    
",75,"
5.4
","
WayForward ",ActionPlatformer2D
Sam & Max Save the World Remastered,"

                                                        Switch
                                                    
",75,"
4.9
","
Skunkape Games ",AdventurePoint-and-Click
DOOM 64,"

                                                        PlayStation 4
                                                    
",75,"
7.1
","
Night Dive Studios ",ActionShooterFirst-PersonArcade
The Jackbox Party Pack 7,"

                                                        Xbox One
                                                    
",75,"
tbd
","
Jackbox Games, Inc. ",MiscellaneousParty / Minigame
