name,platform,metascore,userscore,developer,genre
Tekken 4,"

                                                        PlayStation 2
                                                    
",79,"
8.0
","
Namco ",ActionFighting3D
Twisted Metal: Black Online,"

                                                        PlayStation 2
                                                    
",79,"
7.5
","
Incognito Inc. ",DrivingCar Combat
Smuggler's Run: Warzones,"
                                                        GameCube
                                    		    ",79,"
7.1
","
Rockstar San Diego ",DrivingMission-based
Deadly Dozen: Pacific Theater,"

                                                        PC
                                                    
",79,"
7.3
","
Nfusion ",ActionShooterShooterFirst-PersonTacticalHistoricHistoric
Buffy the Vampire Slayer,"
                                                        Xbox
                                    		    ",79,"
7.9
","
Double Helix Games ",ActionBeat-'Em-Up
Robot Alchemic Drive,"

                                                        PlayStation 2
                                                    
",79,"
8.1
","
Sandlot ",SimulationSci-FiMech
NHL 2003,"

                                                        PlayStation 2
                                                    
",79,"
7.1
","
EA Sports ",SportsTraditionalIce HockeySim
The Sims: Unleashed,"

                                                        PC
                                                    
",79,"
7.7
","
Maxis ",SimulationMiscellaneousVirtual LifeVirtualVirtual Life
All-Star Baseball 2003,"
                                                        Xbox
                                    		    ",79,"
7.3
","
Acclaim ",SportsTraditionalBaseballSim
Trainz,"

                                                        PC
                                                    
",79,"
7.1
","
Auran ",StrategyTycoonManagementTycoonBusiness / Tycoon
The Lord of the Rings: The Two Towers,"
                                                        Xbox
                                    		    ",79,"
8.2
","
Stormfront Studios ",ActionBeat-'Em-Up
Lunar Legend,"
                                                        Game Boy Advance
                                    		    ",79,"
7.8
","
Magic Rings ",Role-PlayingConsole-style RPG
2002 FIFA World Cup,"
                                                        Xbox
                                    		    ",79,"
7.5
","
Software Creations ",SportsTraditionalSoccerSim
Uncommon Valor: Campaign for the South Pacific,"

                                                        PC
                                                    
",79,"
7.5
","
2By3 Games ",StrategyTurn-BasedWargameTurn-BasedGeneral
Deathrow,"
                                                        Xbox
                                    		    ",79,"
7.8
","
Southend Interactive ",SportsAlternativeFuturistic
Global Operations,"

                                                        PC
                                                    
",79,"
7.7
","
Barking Dog ",ActionShooterShooterFirst-PersonTacticalModern
Dave Mirra Freestyle BMX 3,"
                                                        Game Boy Advance
                                    		    ",78,"
tbd
","
Full-Fat ",SportsAlternativeBiking
Contra: Shattered Soldier,"

                                                        PlayStation 2
                                                    
",78,"
7.5
","
KCET ",ActionShooterScrolling
Freekstyle,"
                                                        GameCube
                                    		    ",78,"
8.5
","
Page 44 Studios ",DrivingRacingMotorcycleMotocross
Rez,"

                                                        PlayStation 2
                                                    
",78,"
8.3
","
UGA ",ActionShooterRail
The Thing,"

                                                        PlayStation 2
                                                    
",78,"
7.4
","
Computer Artworks ",Action AdventureHorror
Knockout Kings 2003,"
                                                        GameCube
                                    		    ",78,"
7.0
","
EA Sports ",SportsTraditionalBoxing
Duke Nukem: Manhattan Project,"

                                                        PC
                                                    
",78,"
7.8
","
Sunstorm Interactive ",ActionShooterPlatformerShooterScrolling2DScrollingShoot-'Em-UpHorizontal
Konami Collector's Series: Arcade Advanced,"
                                                        Game Boy Advance
                                    		    ",78,"
8.6
","
KCEA ",MiscellaneousCompilation
Shox,"

                                                        PlayStation 2
                                                    
",78,"
6.4
","
Electronic Arts ",DrivingRacingRally / Offroad
Super Ghouls 'n Ghosts,"
                                                        Game Boy Advance
                                    		    ",78,"
7.3
","
Capcom ",ActionPlatformer2D
The Thing,"
                                                        Xbox
                                    		    ",78,"
6.4
","
Computer Artworks ",Action AdventureHorror
Tropico: Paradise Island,"

                                                        PC
                                                    
",78,"
7.5
","
BreakAway Games ",StrategyMiscellaneousTycoonManagementCompilationTycoonGovernmentBusiness / Tycoon
Wild Arms 3,"

                                                        PlayStation 2
                                                    
",78,"
8.4
","
Media.Vision, Contrail ",Role-PlayingConsole-style RPG
Arc the Lad Collection,"
                                                        PlayStation
                                    		    ",78,"
8.5
","
ARC Entertainment ",MiscellaneousCompilation
Crimson Sea,"
                                                        Xbox
                                    		    ",78,"
8.2
","
Koei ",ActionBeat-'Em-Up
2002 FIFA World Cup,"
                                                        GameCube
                                    		    ",78,"
7.4
","
EA Sports ",SportsTraditionalSoccerSim
Knockout Kings 2002,"
                                                        Xbox
                                    		    ",78,"
7.0
","
Electronic Arts ",SportsTraditionalBoxing
James Bond 007: NightFire,"
                                                        Xbox
                                    		    ",78,"
8.0
","
Eurocom Entertainment Software ",ActionShooterFirst-PersonModern
Burnout,"
                                                        GameCube
                                    		    ",78,"
8.1
","
Criterion Games ",DrivingRacingArcade
Drakan: The Ancients' Gates,"

                                                        PlayStation 2
                                                    
",78,"
8.8
","
Surreal Software ",Action AdventureFantasy
Star Trek: Starfleet Command III,"

                                                        PC
                                                    
",78,"
7.3
","
Taldren ",SimulationSci-FiSpaceLarge SpaceshipLarge SpaceshipCivilian
Splashdown,"
                                                        Xbox
                                    		    ",78,"
tbd
","
Rainbow Studios ",DrivingRacingSnow / Water
Star Wars: Jedi Starfighter,"
                                                        Xbox
                                    		    ",78,"
4.6
","
Secret Level ",SimulationSci-FiSmall Spaceship
MLB 2003,"
                                                        PlayStation
                                    		    ",78,"
7.4
","
989 Sports ",SportsTraditionalBaseballArcade
Stronghold: Crusader,"

                                                        PC
                                                    
",78,"
8.8
","
FireFly Studios ",StrategyReal-TimeHistoricGeneralHistoric
Austerlitz: Napoleon's Greatest Victory,"

                                                        PC
                                                    
",78,"
6.4
","
BreakAway Games ",StrategyWargameReal-TimeReal-Time
Dropship: United Peace Force,"

                                                        PlayStation 2
                                                    
",78,"
8.6
","
SCEE ",SimulationSci-FiFuturistic Jet
MotoGP 2,"

                                                        PlayStation 2
                                                    
",78,"
7.9
","
Namco ",DrivingRacingMotorcycleStreet
Crash Bandicoot: The Huge Adventure,"
                                                        Game Boy Advance
                                    		    ",78,"
7.8
","
Vicarious Visions ",ActionPlatformer2D
Geoff Crammond's Grand Prix 4,"

                                                        PC
                                                    
",77,"
8.7
","
Atari, MicroProse, Atari SA ",DrivingRacingSimulationFormula OneFormula OneAutomobile
Emperor: Rise of the Middle Kingdom,"

                                                        PC
                                                    
",77,"
7.8
","
BreakAway Games ",StrategyCity BuildingManagementHistoricHistoricGovernment
NFL Blitz 20-02,"
                                                        GameCube
                                    		    ",77,"
8.0
","
Point of View ",SportsTraditionalFootballArcade
James Bond 007: NightFire,"

                                                        PlayStation 2
                                                    
",77,"
8.5
","
Eurocom Entertainment Software ",ActionShooterFirst-PersonModern
Harry Potter and the Chamber of Secrets,"
                                                        Xbox
                                    		    ",77,"
7.7
","
Eurocom Entertainment Software ",Action AdventureFantasy
Operation Flashpoint: Resistance,"

                                                        PC
                                                    
",77,"
8.7
","
Bohemia Interactive ",ActionShooterShooterFirst-PersonTacticalModernModern
World Tour Soccer 2002,"

                                                        PlayStation 2
                                                    
",77,"
7.4
","
SCEE London Studio ",SportsTraditionalSoccerSim
Car Battler Joe,"
                                                        Game Boy Advance
                                    		    ",77,"
tbd
","
Ancient ",Role-PlayingConsole-style RPG
Fatal Frame,"
                                                        Xbox
                                    		    ",77,"
8.7
","
Tecmo ",Action AdventureHorror
Kelly Slater's Pro Surfer,"

                                                        PlayStation 2
                                                    
",77,"
8.7
","
Treyarch ",SportsAlternativeSurfing
NFL Blitz 20-02,"
                                                        Xbox
                                    		    ",77,"
tbd
","
Point of View ",SportsTraditionalFootballArcade
Harry Potter and the Chamber of Secrets,"
                                                        GameCube
                                    		    ",77,"
8.1
","
Eurocom Entertainment Software ",Action AdventureFantasy
MoonBase Commander,"

                                                        PC
                                                    
",77,"
6.6
","
Humongous Entertainment ",StrategyTurn-BasedReal-TimeSci-FiSci-FiGeneral
GT Advance 2: Rally Racing,"
                                                        Game Boy Advance
                                    		    ",77,"
6.2
","
MTO ",DrivingRacingRally / Offroad
The Thing,"

                                                        PC
                                                    
",77,"
7.7
","
Computer Artworks ",Action AdventureHorrorHorrorSurvival
Harry Potter and the Chamber of Secrets,"

                                                        PC
                                                    
",77,"
8.4
","
KnowWonder ",Action AdventureFantasyGeneralFantasyOpen-World
RalliSport Challenge,"

                                                        PC
                                                    
",77,"
6.9
","
Digital Illusions ",DrivingRacingSimulationRally / OffroadRally / OffroadAutomobile
Mech Platoon,"
                                                        Game Boy Advance
                                    		    ",77,"
7.6
","
Will ",StrategyReal-TimeSci-Fi
Doom II,"
                                                        Game Boy Advance
                                    		    ",77,"
8.6
","
Torus Games ",ActionShooterFirst-PersonSci-Fi
Dead to Rights,"
                                                        GameCube
                                    		    ",77,"
7.5
","
Namco ",ActionShooterThird-PersonModern
Arx Fatalis,"

                                                        PC
                                                    
",77,"
8.2
","
Arkane Studios ",Role-PlayingFirst-PersonFirst-PersonWestern-Style
MLB Slugfest 20-03,"

                                                        PlayStation 2
                                                    
",77,"
7.8
","
Midway ",SportsTraditionalBaseballArcade
Tom Clancy's Rainbow Six: Rogue Spear,"
                                                        Game Boy Advance
                                    		    ",76,"
7.2
","
Ubisoft Milan ",ActionShooterThird-PersonTacticalModern
NBA Inside Drive 2002,"
                                                        Xbox
                                    		    ",76,"
7.8
","
High Voltage Software ",SportsTraditionalBasketballSim
Spider-Man: The Movie,"
                                                        GameCube
                                    		    ",76,"
7.5
","
Treyarch ",ActionPlatformer3D
Blood Omen 2,"
                                                        Xbox
                                    		    ",76,"
7.8
","
Crystal Dynamics ",Action AdventureHorror
Knockout Kings 2002,"

                                                        PlayStation 2
                                                    
",76,"
8.5
","
Electronic Arts ",SportsTraditionalBoxing
Spider-Man: The Movie,"

                                                        PlayStation 2
                                                    
",76,"
7.7
","
Treyarch ",Action AdventureSci-Fi
Mat Hoffman's Pro BMX 2,"

                                                        PlayStation 2
                                                    
",76,"
7.9
","
Rainbow Studios ",SportsAlternativeBiking
TransWorld Surf,"

                                                        PlayStation 2
                                                    
",76,"
6.9
","
Rockstar San Diego ",SportsAlternativeSurfing
Spyro 2: Season of Flame,"
                                                        Game Boy Advance
                                    		    ",76,"
6.8
","
Digital Eclipse ",ActionPlatformer2D
Phantasy Star Collection,"
                                                        Game Boy Advance
                                    		    ",76,"
8.2
","
Digital Eclipse ",Role-PlayingConsole-style RPG
Beach Spikers: Virtua Beach Volleyball,"
                                                        GameCube
                                    		    ",76,"
8.3
","
Sega AM2 ",SportsTraditionalVolleyball
Marvel vs. Capcom 2,"

                                                        PlayStation 2
                                                    
",76,"
8.7
","
Capcom ",ActionFighting2D
NFL Blitz 20-02,"

                                                        PlayStation 2
                                                    
",76,"
7.8
","
Midway ",SportsTraditionalFootballArcade
Harry Potter and the Chamber of Secrets,"
                                                        Game Boy Advance
                                    		    ",76,"
7.6
","
Eurocom Entertainment Software ",Action AdventureFantasy
Summoner 2,"

                                                        PlayStation 2
                                                    
",76,"
8.4
","
Volition Inc. ",Role-PlayingAction RPG
MX Superfly,"

                                                        PlayStation 2
                                                    
",76,"
8.3
","
Pacific Coast Power & Light ",DrivingRacingMotorcycleMotocross
BloodRayne,"
                                                        Xbox
                                    		    ",76,"
7.9
","
Terminal Reality ",ActionShooterThird-PersonFantasy
MX Superfly,"
                                                        GameCube
                                    		    ",76,"
7.4
","
Pacific Coast Power & Light ",DrivingRacingMotorcycleMotocross
Serious Sam,"
                                                        Xbox
                                    		    ",75,"
8.5
","
Croteam ",ActionShooterFirst-PersonSci-Fi
Mat Hoffman's Pro BMX 2,"
                                                        Xbox
                                    		    ",75,"
tbd
","
Rainbow Studios ",SportsAlternativeBiking
Atari Anniversary Advance,"
                                                        Game Boy Advance
                                    		    ",75,"
tbd
","
Digital Eclipse ",MiscellaneousCompilation
Command & Conquer: Renegade,"

                                                        PC
                                                    
",75,"
7.7
","
Westwood Studios ",ActionShooterShooterFirst-PersonSci-FiSci-FiArcade
SkyGunner,"

                                                        PlayStation 2
                                                    
",75,"
8.3
","
Pixel Arts ",ActionShooterThird-PersonSci-Fi
Activision Anthology,"

                                                        PlayStation 2
                                                    
",75,"
7.3
","
Contraband Entertainment ",MiscellaneousCompilation
Sonic Mega Collection,"
                                                        GameCube
                                    		    ",75,"
8.5
","
Sonic Team ",MiscellaneousCompilation
Burnout,"
                                                        Xbox
                                    		    ",75,"
6.7
","
Criterion Games ",DrivingRacingArcade
Hegemonia: Legions of Iron,"

                                                        PC
                                                    
",75,"
7.6
","
Digital Reality ",StrategyReal-TimeSci-FiSci-FiGeneral
Need for Speed: Hot Pursuit 2,"
                                                        Xbox
                                    		    ",75,"
7.1
","
EA Seattle ",DrivingRacingArcade
The Sims: Vacation,"

                                                        PC
                                                    
",75,"
7.8
","
Maxis ",SimulationMiscellaneousVirtual LifeVirtualVirtual Life
Bloody Roar: Primal Fury,"
                                                        GameCube
                                    		    ",75,"
8.3
","
Eighting/Raizing ",ActionFighting3D
Disney Sports Soccer,"
                                                        GameCube
                                    		    ",75,"
8.0
","
KCEO ",SportsTraditionalSoccerArcade
Bomberman Max 2: Red Advance,"
                                                        Game Boy Advance
                                    		    ",75,"
tbd
","
Hudson ",MiscellaneousPuzzleGeneral
Star Wars Jedi Knight II: Jedi Outcast,"
                                                        GameCube
                                    		    ",75,"
8.2
","
Vicarious Visions ",ActionShooterFirst-PersonSci-Fi
Aggressive Inline,"
                                                        Game Boy Advance
                                    		    ",75,"
tbd
","
Full-Fat ",SportsAlternativeSkating
Bomberman Max 2: Blue Advance,"
                                                        Game Boy Advance
                                    		    ",75,"
7.8
","
Hudson ",MiscellaneousPuzzleGeneral
Spider-Man: The Movie,"

                                                        PC
                                                    
",75,"
7.4
","
Gray Matter ",ActionAction AdventureShooterGeneralBeat-'Em-UpOpen-WorldThird-Person2D3DFantasy
BloodRayne,"

                                                        PlayStation 2
                                                    
",75,"
8.4
","
Terminal Reality ",ActionShooterThird-PersonFantasy
NHL 2003,"

                                                        PC
                                                    
",75,"
7.3
","
EA Sports ",SportsTraditionalTeamIce HockeySimSim
Magic: The Gathering Online,"

                                                        PC
                                                    
",75,"
5.1
","
Leaping Lizard Software Inc. ",StrategyMiscellaneousTurn-BasedCard BattleCard Battle
Robotech: Battlecry,"
                                                        GameCube
                                    		    ",74,"
8.8
","
Vicious Cycle ",ActionShooterThird-PersonSci-Fi
James Bond 007: Agent Under Fire,"
                                                        GameCube
                                    		    ",74,"
6.8
","
Electronic Arts ",ActionShooterFirst-PersonModern
Pac-Man World 2,"
                                                        GameCube
                                    		    ",74,"
8.3
","
Namco ",ActionPlatformer3D
Ultimate Fighting Championship: Tapout,"
                                                        Xbox
                                    		    ",74,"
tbd
","
DreamFactory ",ActionFighting3D
NCAA March Madness 2003,"

                                                        PlayStation 2
                                                    
",74,"
7.9
","
NuFX ",SportsTraditionalBasketballSim
Rocky,"

                                                        PlayStation 2
                                                    
",74,"
8.5
","
Rage Software ",SportsTraditionalBoxing
Headhunter,"

                                                        PlayStation 2
                                                    
",74,"
7.9
","
Amuze ",Action AdventureModern
MX Superfly,"
                                                        Xbox
                                    		    ",74,"
tbd
","
Pacific Coast Power & Light ",DrivingRacingMotorcycleMotocross
RollerCoaster Tycoon 2,"

                                                        PC
                                                    
",74,"
8.6
","
Chris Sawyer ",StrategyTycoonManagementBusiness / Tycoon
Pirates: The Legend of Black Kat,"
                                                        Xbox
                                    		    ",74,"
8.0
","
Westwood Studios ",Action AdventureFantasy
Armored Core 3,"

                                                        PlayStation 2
                                                    
",74,"
8.6
","
From Software ",SimulationSci-FiMech
Way of the Samurai,"

                                                        PlayStation 2
                                                    
",74,"
8.0
","
Acquire ",Action AdventureHistoric
Rocky,"
                                                        GameCube
                                    		    ",74,"
tbd
","
Rage Software ",SportsTraditionalBoxing
Fatal Frame,"

                                                        PlayStation 2
                                                    
",74,"
8.6
","
Tecmo ",Action AdventureHorror
Capcom vs. SNK Pro,"
                                                        PlayStation
                                    		    ",74,"
8.5
","
Klein Computer Entertainment ",ActionFighting2D
Wreckless: The Yakuza Missions,"
                                                        Xbox
                                    		    ",74,"
5.4
","
Bunkasha Publishing ",DrivingMission-based
TransWorld Snowboarding,"
                                                        Xbox
                                    		    ",74,"
8.5
","
Housemarque ",SportsAlternativeSnowboarding
Medal of Honor: Allied Assault - Spearhead,"

                                                        PC
                                                    
",74,"
7.6
","
EA LA, Dreamworks Games ",ActionShooterShooterFirst-PersonHistoricHistoricArcade
Rocky,"
                                                        Xbox
                                    		    ",74,"
7.1
","
Rage Software ",SportsTraditionalBoxing
Phantom Crash,"
                                                        Xbox
                                    		    ",74,"
8.1
","
Genki ",SimulationSci-FiMech
Robotech: Battlecry,"
                                                        Xbox
                                    		    ",74,"
7.0
","
Vicious Cycle ",ActionShooterThird-PersonSci-Fi
Cossacks: The Art of War,"

                                                        PC
                                                    
",74,"
8.3
","
GSC Game World ",StrategyReal-TimeHistoricHistoricCommand
Rally Fusion: Race of Champions,"

                                                        PlayStation 2
                                                    
",73,"
8.0
","
Climax Group ",DrivingRacingRally / Offroad
Sled Storm,"

                                                        PlayStation 2
                                                    
",73,"
7.7
","
Electronic Arts ",DrivingRacingSnow / Water
Dead to Rights,"
                                                        Xbox
                                    		    ",73,"
7.8
","
Namco ",ActionShooterThird-PersonModern
Dead to Rights,"

                                                        PlayStation 2
                                                    
",73,"
8.3
","
Namco ",ActionShooterThird-PersonModern
Driver 2 Advance,"
                                                        Game Boy Advance
                                    		    ",73,"
6.3
","
Sennari Interactive ",DrivingMission-based
Super Bust-A-Move 2,"

                                                        PlayStation 2
                                                    
",73,"
8.3
","
Taito Corporation ",MiscellaneousPuzzlePuzzleMatching
NFL Blitz 20-03,"

                                                        PlayStation 2
                                                    
",73,"
8.8
","
Point of View ",SportsTraditionalFootballArcade
Warrior Kings,"

                                                        PC
                                                    
",73,"
7.7
","
Black Cactus ",StrategyReal-TimeFantasyGeneralFantasy
Smash Court Tennis Pro Tournament,"

                                                        PlayStation 2
                                                    
",73,"
7.4
","
Namco ",SportsTraditionalTennis
Treasure Planet: Battle at Procyon,"

                                                        PC
                                                    
",73,"
8.4
","
Barking Dog ",StrategyReal-TimeSci-FiGeneral
Star Wars: The Clone Wars,"
                                                        GameCube
                                    		    ",73,"
7.4
","
Pandemic Studios ",ActionShooterThird-PersonSci-Fi
Worms Blast,"

                                                        PC
                                                    
",73,"
6.9
","
Team17 ",MiscellaneousPuzzlePuzzlePuzzleMatchingGeneral
Defender,"

                                                        PlayStation 2
                                                    
",73,"
7.7
","
7 Studios ",ActionShooterThird-PersonSci-Fi
BloodRayne,"
                                                        GameCube
                                    		    ",73,"
8.2
","
Terminal Reality ",ActionShooterThird-PersonFantasy
2002 FIFA World Cup,"

                                                        PlayStation 2
                                                    
",73,"
5.7
","
EA Sports ",SportsTraditionalSoccerSim
Blender Bros.,"
                                                        Game Boy Advance
                                    		    ",73,"
tbd
","
AI ",ActionPlatformer2D
Need for Speed: Hot Pursuit 2,"

                                                        PC
                                                    
",73,"
7.7
","
EA Seattle ",DrivingRacingArcadeArcadeAutomobile
RedCard 20-03,"

                                                        PlayStation 2
                                                    
",73,"
7.8
","
Midway ",SportsTraditionalSoccerArcade
Sonic Adventure 2 Battle,"
                                                        GameCube
                                    		    ",73,"
8.4
","
Sonic Team ",ActionPlatformer3D
Mobile Suit Gundam: Federation vs. Zeon,"

                                                        PlayStation 2
                                                    
",73,"
8.6
","
Capcom ",SimulationSci-FiMech
Gunvalkyrie,"
                                                        Xbox
                                    		    ",73,"
6.5
","
Smilebit ",ActionShooterThird-PersonSci-Fi
Soldiers of Anarchy,"

                                                        PC
                                                    
",73,"
7.2
","
Silver Style ",StrategyReal-TimeSci-FiSci-FiGeneralTactics
Godzilla: Destroy All Monsters Melee,"
                                                        GameCube
                                    		    ",73,"
7.4
","
Pipeworks Software, Inc. ",ActionFighting3D
Star Wars: Racer Revenge,"

                                                        PlayStation 2
                                                    
",73,"
7.5
","
Rainbow Studios ",DrivingRacingFuturistic
Tribes Aerial Assault,"

                                                        PlayStation 2
                                                    
",73,"
8.8
","
Midway Studios - Austin ",ActionShooterFirst-PersonSci-Fi
WWE Road to WrestleMania X8,"
                                                        Game Boy Advance
                                    		    ",73,"
7.5
","
Natsume ",ActionFightingWrestling
Test Drive,"

                                                        PlayStation 2
                                                    
",73,"
7.4
","
Pitbull Syndicate ",DrivingRacingGT / Street
Baseball Mogul 2003,"

                                                        PC
                                                    
",73,"
7.2
","
Sports Mogul ",SportsTraditionalTeamBaseballManagementManagementSim
Pac-Man World 2,"

                                                        PlayStation 2
                                                    
",73,"
7.8
","
Namco ",ActionPlatformer3D
Impossible Creatures,"

                                                        PC
                                                    
",72,"
8.1
","
Relic, Relic Entertainment ",StrategyReal-TimeFantasyGeneralFantasy
NBA Inside Drive 2003,"
                                                        Xbox
                                    		    ",72,"
7.6
","
High Voltage Software ",SportsTraditionalBasketballSim
Fire Pro Wrestling 2,"
                                                        Game Boy Advance
                                    		    ",72,"
8.3
","
Spike ",ActionFightingWrestling
Cultures 2: The Gates of Asgard,"

                                                        PC
                                                    
",72,"
7.7
","
Funatics Development GmbH, Funatics Software, Funatics ",StrategyCity BuildingManagementHistoricHistoricGovernment
Hearts of Iron,"

                                                        PC
                                                    
",72,"
7.8
","
Paradox Development Studio ",StrategyReal-TimeHistoricGeneralHistoric
NFL Blitz 20-03,"
                                                        Xbox
                                    		    ",72,"
7.8
","
Point of View ",SportsTraditionalFootballArcade
NFL Blitz 20-03,"
                                                        GameCube
                                    		    ",72,"
7.8
","
Point of View ",SportsTraditionalFootballArcade
Romance of the Three Kingdoms VII,"

                                                        PlayStation 2
                                                    
",72,"
8.5
","
Koei ",StrategyTurn-BasedHistoric
Pirates: The Legend of Black Kat,"

                                                        PlayStation 2
                                                    
",72,"
8.3
","
Westwood Studios ",Action AdventureFantasy
Star Wars: The Clone Wars,"

                                                        PlayStation 2
                                                    
",72,"
7.9
","
Pandemic Studios ",ActionShooterThird-PersonSci-Fi
Swingerz Golf,"
                                                        GameCube
                                    		    ",72,"
7.3
","
Telenet ",SportsTraditionalGolfArcade
NFL Fever 2003,"
                                                        Xbox
                                    		    ",72,"
8.5
","
Microsoft Game Studios ",SportsTraditionalFootballSim
Robotech: Battlecry,"

                                                        PlayStation 2
                                                    
",72,"
8.2
","
Vicious Cycle ",ActionShooterThird-PersonSci-Fi
Ballistic: Ecks vs. Sever II,"
                                                        Game Boy Advance
                                    		    ",72,"
6.0
","
Crawfish Interactive ",ActionShooterFirst-PersonSci-Fi
Outlaw Golf,"
                                                        Xbox
                                    		    ",72,"
6.9
","
Simon & Schuster ",SportsTraditionalGolfArcade
The House of the Dead III,"
                                                        Xbox
                                    		    ",72,"
7.4
","
Wow Entertainment ",ActionShooterRail
F1 2002,"
                                                        GameCube
                                    		    ",72,"
7.8
","
EA Sports ",DrivingRacingFormula One
The Sum of All Fears,"

                                                        PC
                                                    
",72,"
6.5
","
Red Storm Entertainment ",ActionShooterShooterFirst-PersonThird-PersonShoot-'Em-UpTacticalTop-DownModernModern
Lost Kingdoms,"
                                                        GameCube
                                    		    ",72,"
8.3
","
From Software ",Role-PlayingConsole-style RPG
Black & White: Creature Isle,"

                                                        PC
                                                    
",72,"
7.3
","
Lionhead Studios ",StrategyReal-TimeFantasyGeneralFantasy
Disney Golf,"

                                                        PlayStation 2
                                                    
",72,"
8.0
","
T&E Soft ",SportsTraditionalGolfArcade
Defender of the Crown,"
                                                        Game Boy Advance
                                    		    ",72,"
4.0
","
Crawfish Interactive ",StrategyTurn-BasedFantasy
The Scorpion King: Sword of Osiris,"
                                                        Game Boy Advance
                                    		    ",72,"
tbd
","
WayForward ",ActionPlatformer2D
Turok: Evolution,"
                                                        Game Boy Advance
                                    		    ",72,"
8.1
","
RFX Interactive ",ActionPlatformer2D
ToeJam & Earl III: Mission to Earth,"
                                                        Xbox
                                    		    ",71,"
6.9
","
ToeJam & Earl Productions ",Action AdventureFantasy
Aero the Acro-bat,"
                                                        Game Boy Advance
                                    		    ",71,"
7.5
","
Atomic Planet Entertainment ",ActionPlatformer2D
Star Wars Galactic Battlegrounds: Clone Campaigns,"

                                                        PC
                                                    
",71,"
7.7
","
LucasArts ",StrategyReal-TimeSci-FiSci-FiGeneral
Battle Realms: Winter of the Wolf,"

                                                        PC
                                                    
",71,"
8.4
","
Liquid Entertainment ",StrategyReal-TimeFantasyGeneralFantasyCommand
Cubivore: Survival of the Fittest,"
                                                        GameCube
                                    		    ",71,"
8.1
","
Nintendo ",MiscellaneousPuzzleGeneral
Stuntman,"

                                                        PlayStation 2
                                                    
",71,"
5.5
","
Reflections Interactive ",DrivingMission-based
Mobile Suit Gundam: Zeonic Front,"

                                                        PlayStation 2
                                                    
",71,"
8.7
","
Sunrise Interactive ",SimulationSci-FiMech
NBA Courtside 2002,"
                                                        GameCube
                                    		    ",71,"
7.3
","
Left Field Productions ",SportsTraditionalBasketballSim
Shadow of Destiny,"

                                                        PC
                                                    
",71,"
7.8
","
Runecraft ",Adventure3DFantasyThird-PersonFantasy
Industry Giant II,"

                                                        PC
                                                    
",71,"
8.0
","
JoWooD Entertainment AG ",StrategyTycoonManagementBusiness / Tycoon
RedCard 20-03,"
                                                        GameCube
                                    		    ",71,"
7.4
","
Point of View ",SportsTraditionalSoccerArcade
ZooCube,"
                                                        Game Boy Advance
                                    		    ",71,"
tbd
","
PuzzleKings ",MiscellaneousPuzzleGeneral
Shinobi,"

                                                        PlayStation 2
                                                    
",71,"
8.2
","
Overworks ",ActionBeat-'Em-Up
Shrek: Hassle at the Castle,"
                                                        Game Boy Advance
                                    		    ",71,"
7.4
","
TOSE ",ActionFighting2D
NCAA College Football 2K3,"

                                                        PlayStation 2
                                                    
",71,"
7.6
","
Avalanche Software ",SportsTraditionalFootballSim
James Bond 007: Agent Under Fire,"
                                                        Xbox
                                    		    ",71,"
7.2
","
Electronic Arts ",ActionShooterFirst-PersonModern
ESPN Winter X-Games Snowboarding 2002,"
                                                        Xbox
                                    		    ",71,"
tbd
","
Konami ",SportsAlternativeSnowboarding
State of Emergency,"

                                                        PlayStation 2
                                                    
",71,"
6.3
","
VIS Entertainment ",ActionBeat-'Em-Up
Spy Hunter,"
                                                        GameCube
                                    		    ",71,"
8.0
","
Point of View ",DrivingMission-based
Grandia II,"

                                                        PlayStation 2
                                                    
",71,"
8.6
","
Game Arts ",Role-PlayingConsole-style RPG
Blood Omen 2,"
                                                        GameCube
                                    		    ",71,"
8.3
","
Crystal Dynamics ",Action AdventureHorror
Game & Watch Gallery 4,"
                                                        Game Boy Advance
                                    		    ",71,"
8.1
","
Nintendo ",MiscellaneousCompilation
Zoo Tycoon: Marine Mania,"

                                                        PC
                                                    
",71,"
7.5
","
Blue Fang Games ",StrategyTycoonManagementTycoonBusiness / Tycoon
Star Wars: Starfighter,"

                                                        PC
                                                    
",71,"
6.3
","
LucasArts ",SimulationSci-FiSpaceSmall SpaceshipSmall SpaceshipCombat
Harry Potter and the Chamber of Secrets,"

                                                        PlayStation 2
                                                    
",71,"
7.5
","
Electronic Arts ",Action AdventureFantasy
Blinx: The Time Sweeper,"
                                                        Xbox
                                    		    ",71,"
7.6
","
Artoon ",ActionPlatformer3D
Test Drive,"
                                                        Xbox
                                    		    ",71,"
8.7
","
Pitbull Syndicate ",DrivingRacingArcade
Spy Hunter,"
                                                        Xbox
                                    		    ",71,"
7.8
","
Point of View ",DrivingMission-based
Ecco the Dolphin: Defender of the Future,"

                                                        PlayStation 2
                                                    
",71,"
8.5
","
Appaloosa Interactive ",Action AdventureFantasy
Sub Rebellion,"

                                                        PlayStation 2
                                                    
",71,"
tbd
","
Racjin ",SimulationSci-FiFuturistic Sub
Zone of the Enders: The Fist of Mars,"
                                                        Game Boy Advance
                                    		    ",71,"
8.5
","
WinkySoft ",StrategyTurn-BasedSci-Fi
The Sims Online,"

                                                        PC
                                                    
",70,"
7.7
","
Maxis ",Role-PlayingMassively Multiplayer OnlineMassively MultiplayerModernModern
